,Player,Squad,Salary.2021,Salary 2022,Salary 2023,Salary 2024,Salary 2025,Salary 2026,Salary 2027,Salary 2028,Salary 2029,Salary 2030,Salary 2031
2315,z.salisu,Ultimate Penguins,11840000,12220000,12250000,12280000,12390000,12270000,12320000,12570000,11840000,11840000,11840000
2316,o.farkas,Ultimate Penguins,23940000,24980000,24840000,24780000,24830000,25050000,24820000,24900000,25410000,23940000,23940000
2317,q.acen,Ultimate Penguins,25040000,25750000,25890000,26240000,26150000,25850000,25980000,25920000,25970000,26200000,25960000
2318,z.hansson,Ultimate Penguins,14190000,14820000,14850000,14810000,14740000,14810000,14670000,14870000,14820000,14650000,14720000
2319,p.kralj,Ultimate Penguins,13510000,13950000,13950000,14020000,13980000,14010000,14140000,14010000,14050000,14340000,13510000
2320,g.matei,Ultimate Penguins,16880000,16880000,17510000,17470000,17510000,17660000,17500000,17560000,17920000,16880000,16880000
2321,m.nanzala,Ultimate Penguins,23460000,24130000,23460000,23460000,23460000,23460000,23460000,23460000,23460000,23460000,23460000
2322,p.mutonyi,Ultimate Penguins,19440000,20290000,20350000,20290000,20190000,20290000,20100000,20370000,20300000,20070000,20170000
2323,s.fontana,Ultimate Penguins,24620000,25710000,25450000,25790000,25710000,25420000,25540000,25480000,25530000,25760000,25520000
2324,t.amer,Ultimate Penguins,27350000,28660000,28240000,28380000,28310000,28360000,28620000,28350000,28450000,29030000,27350000
2325,u.jansons,Ultimate Penguins,24900000,25770000,26010000,25710000,25830000,25770000,25820000,26050000,25810000,25900000,26430000
2326,k.jao,Ultimate Penguins,8500000,8500000,8810000,8890000,8810000,8840000,9020000,8500000,8500000,8500000,8500000
2327,y.draru,Ultimate Penguins,11390000,11890000,11390000,11390000,11390000,11390000,11390000,11390000,11390000,11390000,11390000
2328,e.ashknaziy,Ultimate Penguins,26600000,27870000,27630000,27760000,27500000,27870000,27780000,27460000,27600000,27530000,27590000
2329,c.sung,Ultimate Penguins,23850000,24730000,24910000,24620000,24740000,24680000,24730000,24960000,24730000,24810000,25310000
2330,l.kimbugwe,Ultimate Penguins,11640000,12160000,12110000,12350000,11640000,11640000,11640000,11640000,11640000,11640000,11640000
2331,i.tukahirwa,Ultimate Penguins,24600000,25520000,25400000,25520000,25460000,25510000,25740000,25500000,25590000,26110000,24600000
2332,r.adamu,Ultimate Penguins,27530000,28740000,28490000,28550000,28810000,28540000,28640000,29220000,27530000,27530000,27530000
2333,c.kakayi,Black Coyotes,1510000,1550000,1570000,1580000,1560000,1580000,1580000,1560000,1570000,1560000,1570000
2334,c.baluka,Black Coyotes,7760000,8020000,8120000,8100000,8060000,8100000,8020000,8130000,8100000,8010000,8050000
2335,c.tukamushaba,Black Coyotes,970000,1020000,1020000,1010000,1e+06,1010000,1e+06,1010000,1010000,1010000,1010000
2336,k.nalwanga,Black Coyotes,5110000,5300000,5330000,5310000,5330000,5280000,5350000,5340000,5280000,5300000,5290000
2337,k.shibata,Black Coyotes,1060000,1110000,1100000,1100000,1110000,1100000,1100000,1130000,1060000,1060000,1060000
2338,q.binismail,Black Coyotes,920000,950000,950000,960000,960000,950000,950000,950000,950000,960000,950000
2339,t.larsson,Black Coyotes,1140000,1190000,1190000,1190000,1180000,1190000,1180000,1190000,1190000,1180000,1180000
2340,t.nouri,Black Coyotes,1960000,2050000,2040000,2050000,2030000,2050000,2050000,2020000,2030000,2030000,2030000
2341,t.okoro,Black Coyotes,730000,760000,760000,750000,760000,760000,760000,760000,760000,760000,770000
2342,s.rizzo,Black Coyotes,1340000,1390000,1400000,1390000,1400000,1400000,1380000,1390000,1390000,1390000,1400000
2343,b.madondo,Black Coyotes,1940000,2030000,2030000,2030000,2e+06,2010000,2010000,2010000,2030000,2010000,2020000
2344,i.tabu,Black Coyotes,1170000,1170000,1220000,1200000,1220000,1220000,1220000,1220000,1210000,1230000,1220000
2345,k.kazlo,Black Coyotes,2370000,2470000,2370000,2370000,2370000,2370000,2370000,2370000,2370000,2370000,2370000
2346,t.tal,Black Coyotes,6220000,6510000,6600000,6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000
2347,w.martinez,Black Coyotes,2060000,2160000,2150000,2140000,2150000,2130000,2160000,2150000,2130000,2140000,2130000
2348,v.meijermeyer,Black Coyotes,1680000,1760000,1750000,1740000,1750000,1740000,1760000,1750000,1730000,1740000,1740000
2349,d.makumbi,Black Coyotes,470000,480000,490000,480000,490000,490000,490000,490000,490000,490000,490000
2350,j.suryani,Black Coyotes,5740000,5970000,6010000,5990000,5960000,5990000,5930000,6010000,6e+06,5930000,5960000
2351,o.noor,Black Coyotes,3730000,3910000,3960000,3730000,3730000,3730000,3730000,3730000,3730000,3730000,3730000
2352,d.mattila,Black Coyotes,6670000,6960000,6970000,6890000,6920000,6900000,6920000,6980000,6910000,6940000,7080000
2353,f.chin,Black Coyotes,1340000,1390000,1390000,1400000,1390000,1400000,1400000,1380000,1390000,1390000,1390000
2354,o.wanjala,Black Coyotes,1750000,1800000,1830000,1810000,1830000,1830000,1810000,1820000,1810000,1810000,1830000
2355,r.jimenez,Black Coyotes,4580000,4710000,4790000,4780000,4760000,4780000,4740000,4800000,4780000,4730000,4750000
2356,p.villa,Black Coyotes,7820000,8190000,8190000,8160000,8120000,8160000,8090000,8190000,8170000,8070000,8110000
2357,m.arifin,Black Coyotes,1600000,1680000,1670000,1650000,1660000,1660000,1660000,1670000,1660000,1660000,1700000
2358,a.hasibuan,Educated Avengers,680000,720000,710000,7e+05,710000,7e+05,710000,710000,7e+05,710000,720000
2359,l.tambala,Educated Avengers,750000,780000,750000,750000,750000,750000,750000,750000,750000,750000,750000
2360,r.namutebi,Educated Avengers,6380000,6600000,6630000,6660000,6600000,6680000,6660000,6590000,6620000,6600000,6620000
2361,s.hashemi,Educated Avengers,1230000,1280000,1280000,1290000,1280000,1280000,1310000,1230000,1230000,1230000,1230000
2362,t.audu,Educated Avengers,1360000,1410000,1400000,1410000,1410000,1410000,1420000,1410000,1410000,1440000,1360000
2363,v.mansoor,Educated Avengers,730000,760000,760000,760000,760000,770000,730000,730000,730000,730000,730000
2364,u.quaye,Educated Avengers,210000,220000,220000,220000,220000,220000,220000,220000,210000,210000,210000
2365,g.kou,Educated Avengers,1560000,1630000,1630000,1620000,1620000,1660000,1560000,1560000,1560000,1560000,1560000
2366,e.afolabi,Educated Avengers,3190000,3300000,3330000,3310000,3330000,3300000,3340000,3330000,3290000,3310000,3300000
2367,w.barbieri,Educated Avengers,1620000,1670000,1680000,1700000,1680000,1690000,1720000,1620000,1620000,1620000,1620000
2368,x.thomas,Educated Avengers,1680000,1740000,1740000,1740000,1740000,1760000,1740000,1750000,1780000,1680000,1680000
2369,b.adongo,Educated Avengers,2310000,2400000,2420000,2400000,2380000,2420000,2410000,2400000,2410000,2390000,2420000
2370,n.chaw,Educated Avengers,1960000,2040000,2050000,2030000,2040000,2080000,1960000,1960000,1960000,1960000,1960000
2371,y.tsua,Educated Avengers,3130000,3230000,3270000,3240000,3280000,3270000,3230000,3250000,3240000,3250000,3280000
2372,f.ithungu,Educated Avengers,1530000,1600000,1590000,1580000,1590000,1600000,1590000,1590000,1620000,1530000,1530000
2373,s.marchetti,Educated Avengers,1720000,1770000,1800000,1780000,1780000,1780000,1780000,1800000,1780000,1790000,1830000
2374,b.katooko,Educated Avengers,5660000,5870000,5920000,5910000,5880000,5910000,5850000,5930000,5910000,5840000,5870000
2375,c.kabagambe,Educated Avengers,1430000,1480000,1500000,1480000,1490000,1520000,1430000,1430000,1430000,1430000,1430000
2376,j.lopez,Educated Avengers,750000,770000,780000,780000,780000,780000,8e+05,750000,750000,750000,750000
2377,k.ramos,Educated Avengers,980000,1020000,1030000,1020000,1020000,1020000,1010000,1030000,1020000,1010000,1020000
2378,s.razaee,Educated Avengers,1480000,1530000,1530000,1550000,1550000,1530000,1540000,1530000,1530000,1550000,1530000
2379,t.ansari,Educated Avengers,5350000,5550000,5600000,5550000,5570000,5680000,5350000,5350000,5350000,5350000,5350000
2380,x.masaba,Educated Avengers,1150000,1190000,1190000,1190000,1200000,1190000,1200000,1220000,1150000,1150000,1150000
2381,y.nkhata,Educated Avengers,1830000,1900000,1900000,1890000,1900000,1910000,1900000,1900000,1940000,1830000,1830000
2382,l.petrenko,Mad Wolverines,3e+06,3100000,3100000,3110000,3140000,3110000,3120000,3180000,3e+06,3e+06,3e+06
2383,g.rousseau,Mad Wolverines,3790000,3960000,3930000,3970000,3930000,3940000,4020000,3790000,3790000,3790000,3790000
2384,h.nkiwane,Mad Wolverines,5530000,5730000,5720000,5790000,5780000,5710000,5740000,5720000,5730000,5790000,5730000
2385,k.polak,Mad Wolverines,4750000,4960000,4940000,5040000,4750000,4750000,4750000,4750000,4750000,4750000,4750000
2386,l.chhang,Mad Wolverines,4890000,5070000,5050000,5070000,5060000,5070000,5120000,5070000,5090000,5190000,4890000
2387,x.namuli,Mad Wolverines,3990000,4180000,4130000,4140000,4170000,4140000,4150000,4230000,3990000,3990000,3990000
2388,o.rosario,Mad Wolverines,2560000,2560000,2670000,2640000,2660000,2650000,2650000,2680000,2650000,2660000,2720000
2389,n.nafuna,Mad Wolverines,3790000,3970000,3790000,3790000,3790000,3790000,3790000,3790000,3790000,3790000,3790000
2390,o.demirovi,Mad Wolverines,4180000,4320000,4360000,4340000,4360000,4320000,4380000,4370000,4320000,4340000,4330000
2391,o.ankrah,Mad Wolverines,8210000,8510000,8520000,8500000,8510000,8590000,8510000,8540000,8710000,8210000,8210000
2392,m.hasani,Mad Wolverines,7110000,7370000,7440000,7370000,7400000,7550000,7110000,7110000,7110000,7110000,7110000
2393,n.hang,Mad Wolverines,6550000,6850000,6850000,6790000,6810000,6950000,6550000,6550000,6550000,6550000,6550000
2394,h.nuwahereza,Mad Wolverines,1900000,1980000,1970000,1980000,2020000,1900000,1900000,1900000,1900000,1900000,1900000
2395,r.bbosa,Mad Wolverines,5300000,5480000,5500000,5530000,5480000,5550000,5540000,5470000,5500000,5490000,5500000
2396,q.ayerango,Mad Wolverines,5310000,5550000,5560000,5550000,5480000,5510000,5500000,5510000,5560000,5500000,5520000
2397,l.werner,Mad Wolverines,6750000,7e+06,6970000,7e+06,6990000,7e+06,7060000,7e+06,7020000,7160000,6750000
2398,x.tumushabe,Mad Wolverines,3390000,3500000,3550000,3510000,3530000,3600000,3390000,3390000,3390000,3390000,3390000
2399,g.muhairwe,Mad Wolverines,1930000,2010000,2e+06,2e+06,2e+06,2020000,2e+06,2010000,2050000,1930000,1930000
2400,y.clark,Mad Wolverines,5110000,5250000,5280000,5350000,5340000,5280000,5300000,5290000,5300000,5350000,5300000
2401,j.chao,Mad Wolverines,3500000,3620000,3660000,3650000,3640000,3650000,3620000,3670000,3660000,3610000,3630000
2402,p.hoi,Mad Wolverines,2660000,2780000,2760000,2780000,2760000,2770000,2820000,2660000,2660000,2660000,2660000
2403,u.angella,Mad Wolverines,6170000,6350000,6410000,6440000,6380000,6460000,6440000,6370000,6400000,6390000,6400000
2404,u.gomani,Mad Wolverines,2990000,3120000,3130000,3120000,3110000,3120000,3090000,3130000,3120000,3090000,3100000
2405,z.nakagawa,Mad Wolverines,6520000,6800000,6770000,6800000,6740000,6830000,6810000,6730000,6760000,6750000,6760000
2406,a.katusiime,Mad Wolverines,8690000,9090000,8980000,9100000,9080000,8970000,9020000,8990000,9010000,9090000,9010000
2407,m.namukwaya,Mad Wolverines,7430000,7710000,7700000,7730000,7890000,7430000,7430000,7430000,7430000,7430000,7430000
2408,y.mohammadzadeh,Mad Wolverines,6880000,7180000,7120000,7130000,7200000,7130000,7160000,7300000,6880000,6880000,6880000
2409,b.rohman,Mad Wolverines,7510000,7840000,7800000,7840000,7760000,7870000,7840000,7750000,7790000,7770000,7790000
2410,t.wanyenze,Mad Wolverines,5790000,6070000,6010000,6040000,5990000,6070000,6050000,5980000,6010000,5990000,6e+06
2411,j.deluca,Marvelous Coyotes,670000,7e+05,7e+05,690000,7e+05,690000,690000,7e+05,690000,7e+05,710000
2412,x.haji,Marvelous Coyotes,1160000,1200000,1210000,1200000,1200000,1200000,1200000,1210000,1200000,1210000,1230000
2413,f.kazembe,Marvelous Coyotes,2710000,2810000,2830000,2800000,2840000,2830000,2800000,2810000,2800000,2810000,2840000
2414,c.kyarikunda,Marvelous Coyotes,2650000,2750000,2770000,2750000,2730000,2770000,2770000,2750000,2770000,2740000,2780000
2415,j.nakano,Marvelous Coyotes,2280000,2390000,2360000,2360000,2390000,2360000,2370000,2420000,2280000,2280000,2280000
2416,g.vidal,Marvelous Coyotes,2010000,2110000,2080000,2090000,2130000,2010000,2010000,2010000,2010000,2010000,2010000
2417,t.kamugisha,Marvelous Coyotes,1580000,1640000,1650000,1630000,1640000,1640000,1640000,1650000,1640000,1640000,1680000
2418,c.baba,Marvelous Coyotes,4390000,4540000,4660000,4390000,4390000,4390000,4390000,4390000,4390000,4390000,4390000
2419,m.bahri,Marvelous Coyotes,1620000,1720000,1700000,1690000,1670000,1680000,1680000,1680000,1700000,1680000,1690000
2420,s.rostami,Marvelous Coyotes,730000,750000,730000,730000,730000,730000,730000,730000,730000,730000,730000
2421,a.mtambo,Red Anchormen,6520000,6830000,6760000,6750000,6760000,6820000,6760000,6780000,6920000,6520000,6520000
2422,h.lo,Red Anchormen,3260000,3390000,3400000,3370000,3380000,3370000,3380000,3410000,3380000,3390000,3460000
2423,i.takeuchi,Red Anchormen,840000,860000,860000,880000,880000,870000,880000,870000,880000,880000,870000
2424,t.monteiro,Red Anchormen,4120000,4270000,4310000,4300000,4280000,4300000,4260000,4320000,4300000,4250000,4270000
2425,x.tourgeman,Red Anchormen,2590000,2700000,2710000,2690000,2690000,2750000,2590000,2590000,2590000,2590000,2590000
2426,z.quekkwik,Red Anchormen,5390000,5590000,5570000,5650000,5630000,5560000,5590000,5580000,5590000,5640000,5590000
2427,l.kidega,Red Anchormen,5440000,5590000,5630000,5640000,5690000,5640000,5660000,5770000,5440000,5440000,5440000
2428,v.sultan,Red Anchormen,5080000,5320000,5320000,5300000,5280000,5300000,5250000,5320000,5310000,5240000,5270000
2429,h.makumbi,Red Anchormen,7430000,7700000,7760000,7670000,7710000,7690000,7710000,7770000,7700000,7730000,7890000
2430,a.omar,Red Anchormen,7320000,7530000,7610000,7770000,7320000,7320000,7320000,7320000,7320000,7320000,7320000
2431,f.akumu,Red Anchormen,5600000,5820000,5860000,5850000,5820000,5840000,5790000,5870000,5850000,5780000,5810000
2432,b.mhamid,Red Anchormen,7350000,7630000,7670000,7600000,7700000,7680000,7590000,7630000,7610000,7620000,7690000
2433,q.ajiko,Red Anchormen,7820000,8040000,8160000,8090000,8190000,8170000,8070000,8110000,8090000,8110000,8180000
2434,i.raut,Red Anchormen,5070000,5210000,5310000,5290000,5270000,5290000,5240000,5310000,5300000,5230000,5260000
2435,j.maier,Red Anchormen,4120000,4270000,4310000,4300000,4280000,4300000,4260000,4320000,4300000,4250000,4270000
2436,q.fernandes,Red Anchormen,8270000,8660000,8560000,8580000,8650000,8570000,8600000,8780000,8270000,8270000,8270000
2437,h.vos,Red Anchormen,4940000,5240000,5160000,5100000,5130000,5110000,5120000,5170000,5120000,5140000,5240000
2438,z.cumbe,Red Anchormen,7250000,7540000,7250000,7250000,7250000,7250000,7250000,7250000,7250000,7250000,7250000
2439,h.mirembe,Wild Hornets,7030000,7030000,7230000,7360000,7340000,7300000,7340000,7270000,7370000,7340000,7260000
2440,c.wahyuni,Serious Buffaloes,1960000,2050000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000
2441,f.pagano,Serious Buffaloes,4080000,4240000,4260000,4240000,4260000,4220000,4270000,4260000,4210000,4230000,4220000
2442,j.tumuhimbise,Serious Buffaloes,3830000,3960000,3940000,4010000,4e+06,3980000,4e+06,3960000,4010000,4e+06,3950000
2443,k.musah,Serious Buffaloes,5180000,5380000,5370000,5420000,5370000,5390000,5500000,5180000,5180000,5180000,5180000
2444,k.mwanje,Serious Buffaloes,6870000,7200000,7170000,7100000,7200000,7180000,7090000,7130000,7110000,7120000,7190000
2445,r.tsao,Serious Buffaloes,6530000,6770000,6820000,6740000,6770000,6760000,6770000,6830000,6770000,6790000,6930000
2446,s.szabo,Serious Buffaloes,4910000,5080000,5080000,5090000,5140000,5090000,5110000,5210000,4910000,4910000,4910000
2447,z.rajabi,Serious Buffaloes,5860000,6090000,6080000,6130000,6080000,6100000,6220000,5860000,5860000,5860000,5860000
2448,b.mutasa,Serious Buffaloes,2060000,2160000,2120000,2160000,2150000,2140000,2150000,2130000,2160000,2150000,2130000
2449,g.cou,Serious Buffaloes,7950000,8230000,8300000,8260000,8300000,8220000,8330000,8300000,8210000,8250000,8230000
2450,i.shoshan,Serious Buffaloes,7850000,8190000,8140000,8210000,8140000,8170000,8330000,7850000,7850000,7850000,7850000
2451,z.moreira,Serious Buffaloes,6030000,6270000,6230000,6320000,6300000,6230000,6260000,6240000,6250000,6310000,6250000
2452,l.dlamini,Serious Buffaloes,3710000,3880000,3820000,3880000,3870000,3850000,3870000,3840000,3890000,3870000,3830000
2453,b.ampofo,Serious Buffaloes,3840000,4010000,3980000,3990000,4080000,3840000,3840000,3840000,3840000,3840000,3840000
2454,n.irawan,Serious Buffaloes,2430000,2520000,2510000,2550000,2540000,2510000,2520000,2510000,2520000,2540000,2520000
2455,v.persson,Serious Buffaloes,8660000,8960000,8960000,8980000,9060000,8980000,9010000,9190000,8660000,8660000,8660000
