,Player,Age,FW,MF,DF,GK,Salary
4869,p.tibesigwa,17,0,1,0,0,8363852.437
4870,x.nankya,20,0,1,0,0,6501234.919
4871,z.gholami,32,0,1,0,0,8900099.102
4872,o.meszaros,30,0,1,0,0,142863.5332
4873,h.gaillard,23,0,1,1,0,1998043.503
4874,g.ochwo,28,1,1,0,0,8736669.674
4875,g.katumba,26,0,0,1,0,8657653.035
4876,d.egger,32,0,0,1,0,3036412.039
4877,j.zacarias,25,0,0,1,0,6429632.433
4878,n.nassiri,22,0,0,1,0,30291.65473
4879,k.moshe,18,0,0,1,0,7970950.823
4880,v.caputo,32,0,0,1,0,7866780.238
4881,j.ko,28,0,0,1,0,8456085.648
4882,w.iddrisu,22,0,1,1,0,2286614.986
4883,o.balog,28,0,1,1,0,3947990.138
4884,e.thembo,31,1,0,0,0,3317614.123
4885,r.baidoo,23,1,0,0,0,6492284.663
4886,m.nakyejwe,23,1,0,0,0,5057321.859
4887,v.pathan,18,1,1,0,0,9124756.914
4888,t.tushemereirwe,33,1,1,0,0,8964568.854
4889,g.nakasi,21,1,1,0,0,8579797.116
4890,b.brandt,27,0,0,0,1,48373.29747
4891,v.awio,26,0,0,0,1,8262331.393
4892,h.gomo,24,0,1,0,0,8854545.601
4893,f.eid,20,0,1,0,0,4365901.566
4894,x.marroquin,21,0,1,0,0,6249764.515
4895,i.basemera,22,0,1,0,0,1449724.301
4896,q.sousa,29,0,1,0,0,2268717.563
4897,q.naturinda,25,0,1,0,0,6501049.3
4898,h.chevalier,32,0,1,1,0,6278422.204
4899,g.nalwoga,30,0,1,1,0,9161643.711
4900,r.khonje,19,0,1,1,0,3181275.193
4901,d.kau,16,0,1,1,0,3418822.411
4902,m.braun,22,0,1,1,0,5812511.983
4903,t.mendes,19,1,1,0,0,4967282.102
4904,a.murata,30,1,1,0,0,3809662.347
4905,i.babirye,22,1,1,0,0,7535712.549
4906,r.kukk,35,0,0,1,0,4043797.554
4907,g.kiggundu,31,0,0,1,0,4632729.71
4908,y.zgambo,26,0,0,1,0,5166716.46
4909,l.sayed,24,0,0,1,0,5418956.051
4910,e.kovacs,26,0,0,1,0,8927124.174
4911,g.kalyango,23,0,0,1,0,4943345.993
4912,k.mahmood,29,0,0,1,0,1282787.406
4913,l.blanc,36,0,0,1,0,9521603.634
4914,n.jorgensen,25,0,0,1,0,4569718.556
4915,k.quarshie,23,1,0,0,0,1064965.066
4916,w.dufour,21,1,0,0,0,766676.8306
4917,i.mukisa,34,1,1,0,0,7955660.743
4918,a.negri,22,1,1,0,0,5398717.661
4919,d.ghasemi,26,1,1,0,0,1238484.365
4920,g.musoke,22,1,1,0,0,3266310.956
4921,v.sserugo,25,1,1,0,0,7988505.468
4922,f.degroot,22,0,0,0,1,2800565.621
4923,j.martin,33,0,0,0,1,8867051.776
4924,i.akulu,22,0,1,0,0,3956589.467
4925,j.sulji,32,0,1,0,0,2730132.02
4926,l.rusere,35,0,1,0,0,7718770.115
4927,m.mudimba,23,0,1,0,0,3218220.514
4928,d.ayesiga,29,1,1,0,0,4375218.057
4929,e.salem,19,1,1,0,0,16220.45516
4930,l.sanz,32,1,1,0,0,710410.8215
4931,q.nagadya,29,1,1,0,0,6543133.042
4932,j.bernard,22,1,1,0,0,8971760.379
4933,o.okamoto,23,0,0,1,0,7838602.034
4934,c.nakitto,34,0,0,1,0,7360473.877
4935,d.hara,26,0,0,1,0,9048253.026
4936,g.leone,23,0,0,1,0,6249143.514
4937,h.lo,26,0,0,1,0,2166364.273
4938,i.tng,23,0,0,1,0,3000117.39
4939,l.adikini,28,0,0,1,0,1820688.761
4940,p.halvorsen,19,0,0,1,0,1443686.524
4941,r.orlando,22,0,0,1,0,8860510.444
4942,x.smith,22,0,0,1,0,5985412.46
4943,w.kobusingye,21,0,1,1,0,2339307.459
4944,z.knezevi,28,1,0,0,0,4661841.423
4945,o.zen,20,1,0,0,0,3593928.797
4946,b.male,23,1,1,0,0,2835421.456
4947,g.twebaze,25,1,1,0,0,849516.508
4948,o.rodrigues,28,1,1,0,0,7274909.544
4949,t.ong,25,1,1,0,0,1743946.345
4950,z.nakiwala,24,1,1,0,0,7788134.96
4951,g.nalukwago,25,1,1,0,0,4154473.633
4952,i.ajiko,25,0,0,0,1,9008856.688
4953,a.johannessen,30,0,1,0,0,6395534.016
4954,d.mulumba,23,0,1,0,0,4443982.542
4955,e.zen,25,0,1,0,0,7464319.738
4956,e.zoabi,34,0,1,0,0,2265168.873
4957,j.bintihashim,19,0,1,0,0,3220012.152
4958,k.kabonesa,21,0,1,0,0,1471274.267
4959,k.mugala,18,0,1,0,0,457404.4776
4960,o.szilagyi,24,0,1,0,0,9928339.732
4961,s.gutierrez,20,1,1,0,0,543905.2941
4962,u.nyakaisiki,18,1,1,0,0,8775580.748
4963,a.lalam,26,0,0,1,0,6757499.189
4964,d.kalnis,31,0,0,1,0,4447532.168
4965,o.akia,28,0,0,1,0,6385191.978
4966,r.koch,30,0,0,1,0,3472808.184
4967,v.chimwaza,33,0,0,1,0,5957144.981
4968,y.okori,31,0,0,1,0,3255932.41
4969,h.chakraborty,31,0,0,1,0,6883734.712
4970,c.benhamou,25,0,1,1,0,9223250.954
4971,x.nambooze,26,0,1,1,0,7404280.866
4972,o.manhica,29,1,0,0,0,4966562.534
4973,q.salehi,31,1,0,0,0,5548947.156
4974,t.chandiru,20,1,0,0,0,1101197.945
4975,y.fallah,22,1,0,0,0,7991796.976
4976,j.taylor,33,1,1,0,0,1296129.725
4977,e.lungu,23,0,0,0,1,6345888.387
4978,k.nkhoma,24,0,0,0,1,4173908.413
4979,r.martino,29,0,0,0,1,4539341.823
4980,v.marino,24,0,1,0,0,7116115.834
4981,e.andoh,27,0,1,0,0,5685236.718
4982,j.akbari,18,0,1,0,0,9449411.52
4983,c.attias,27,0,1,0,0,8760565.341
4984,w.ross,18,0,1,0,0,2614576.699
4985,y.nakimbugwe,29,0,1,0,0,9943812.775
4986,v.fernandez,28,0,1,0,0,9120275.397
4987,o.visser,27,0,1,0,0,8568735.873
4988,u.wahyudi,21,0,1,0,0,4293537.491
4989,l.nangiro,25,1,1,0,0,8751022.599
4990,e.hayati,26,1,1,0,0,4415936.635
4991,j.binhashim,23,1,1,0,0,7661933.365
4992,o.seah,25,0,0,1,0,6477173.87
4993,v.andersson,27,0,0,1,0,8419989.973
4994,c.pavlovi,22,0,0,1,0,8784416.324
4995,m.kayesu,32,0,0,1,0,2201573.83
4996,a.richard,34,0,0,1,0,7974394.828
4997,b.bwambale,20,0,0,1,0,4418508.032
4998,d.huda,30,0,0,1,0,834415.8715
4999,g.nakalema,19,0,0,1,0,337552.9892
5000,n.quinn,24,0,0,1,0,5276304.776
5001,r.morin,28,0,0,1,0,5888878.501
5002,g.yunusa,29,1,0,1,0,5044767.414
5003,k.umar,20,1,0,1,0,9648829.063
5004,y.sen,32,1,0,0,0,1370124.759
5005,m.knezevi,20,1,0,0,0,6957890.69
5006,s.costa,19,1,0,0,0,2579305.716
5007,j.atuhairwe,26,1,0,0,0,3061467.274
5008,d.adebayo,23,1,0,0,0,6075635.37
5009,x.rana,20,1,0,0,0,8368378.21
5010,q.lou,18,1,0,1,0,7500426.84
5011,c.neri,24,1,1,0,0,1872861.996
5012,f.claes,22,1,1,0,0,8082551.537
5013,n.utami,29,1,1,0,0,1189303.071
5014,y.ruggiero,28,0,0,0,1,3804769.265
5015,y.nagudi,30,0,1,0,0,1281544.087
5016,t.cortez,22,0,1,0,0,9208573.257
5017,e.okurut,28,0,1,0,0,54198.71034
5018,c.nangobi,34,0,1,0,0,2090680.04
5019,a.mugisha,20,0,1,1,0,530933.2161
5020,d.ocokoru,28,1,1,0,0,2586133.067
5021,h.david,21,1,1,0,0,4788208.045
5022,f.taruvinga,28,0,0,1,0,3133816.773
5023,i.beh,25,0,0,1,0,8947136.702
5024,s.nansamba,28,0,0,1,0,8976313.637
5025,a.hudak,29,0,0,1,0,3615685.478
5026,a.tio,33,0,0,1,0,2888764.188
5027,c.lunyolo,24,0,0,1,0,2337052.723
5028,c.yousef,21,0,0,1,0,7894105.303
5029,h.gumisiriza,30,0,0,1,0,1173059.387
5030,u.businge,27,0,0,1,0,1876755.045
5031,i.murakami,21,0,1,1,0,2886515.943
5032,r.nuwagaba,30,1,0,0,0,9235180.083
5033,s.layet,21,1,0,0,0,1823364.578
5034,t.sommer,30,1,0,0,0,8517286.239
5035,x.bekher,28,1,1,0,0,5660106.048
5036,f.jee,30,1,1,0,0,2879155.022
5037,g.orlando,21,1,1,0,0,918927.1103
5038,w.wandera,28,1,1,0,0,2776087.327
5039,l.sakurai,31,0,0,0,1,6937136.645
5040,m.murmu,28,0,0,0,1,1248512.917
5041,a.kuloba,34,0,1,0,0,7099579.644
5042,a.luna,20,0,1,0,0,941263.6906
5043,f.nakacwa,21,0,1,0,0,5848544.235
5044,m.khatun,23,0,1,0,0,8652027.165
5045,u.binabdullah,23,0,1,0,0,2877227.627
5046,x.sharma,29,0,1,0,0,7192475.431
5047,y.kasozi,26,0,1,1,0,5192659.137
5048,p.farina,28,0,1,1,0,1109224.145
5049,x.sung,32,1,1,0,0,9533363.975
5050,e.mwesigye,19,1,1,0,0,3209289.398
5051,n.niwagaba,33,1,1,0,0,9000353.612
5052,g.katumba,26,0,0,1,0,2818260.223
5053,c.ibrahim,29,0,0,1,0,127626.0515
5054,l.kimuli,22,0,0,1,0,8680437.661
5055,d.akia,28,0,0,1,0,1810234.212
5056,d.pal,29,0,0,1,0,3297617.575
5057,n.andama,34,0,0,1,0,7795291.408
5058,u.ahebwa,24,0,0,1,0,3542084.859
5059,z.hribar,23,0,0,1,0,7558540.617
5060,h.binibrahim,22,0,1,1,0,2375370.441
5061,a.muller,32,0,1,1,0,6521647.69
5062,h.nakafeero,29,0,1,1,0,8758747.821
5063,d.ebrahimi,20,1,0,0,0,9471974.54
5064,s.wahab,19,1,0,0,0,3056384.527
5065,q.hamalainen,26,1,0,0,0,5163035.282
5066,s.kofi,33,1,0,0,0,8932072.98
5067,j.chou,28,1,1,0,0,3096387.249
5068,l.suarez,17,1,1,0,0,1308641.762
5069,f.krklis,28,0,0,0,1,5961317.585
5070,g.leung,31,0,0,0,1,1238380.044
5071,j.graham,32,0,1,0,0,6166421.293
5072,y.nakkazi,29,0,1,0,0,9158614.228
5073,k.larsson,28,0,1,0,0,357445.3279
5074,l.abdullah,32,0,1,0,0,916368.067
5075,q.barbier,24,0,1,0,0,5474427.869
5076,r.lokiru,19,0,1,0,0,7517588.689
5077,g.namuganza,31,0,1,0,0,9588131.6
5078,t.mendes,19,1,1,0,0,9398319.967
5079,j.munguambe,26,1,1,0,0,4708484.142
5080,g.mlakar,21,1,1,0,0,9211885.531
5081,v.salim,25,0,0,1,0,7107538.938
5082,v.akoli,22,0,0,1,0,7811958.039
5083,v.quay,31,0,0,1,0,5241031.482
5084,g.kintu,28,0,0,1,0,2750591.639
5085,l.wambi,19,0,0,1,0,1564488.436
5086,n.muzenda,25,0,0,1,0,4163150.618
5087,q.roy,20,0,0,1,0,3666366.388
5088,h.nakagolo,29,0,0,1,0,9883404.524
5089,a.kamusiime,29,0,0,1,0,4986726.571
5090,o.nalubega,26,0,1,1,0,93852.28752
5091,i.stoica,33,1,0,0,0,4393554.069
5092,x.mubiru,31,1,0,0,0,1598220.872
5093,u.iskandar,24,1,1,0,0,7610243.726
5094,d.gross,20,1,1,0,0,2198500.108
5095,b.abubakar,25,1,1,0,0,6168751.675
5096,s.nuwagira,27,0,0,0,1,1987437.355
5097,m.kusiima,27,0,1,0,0,2957020.902
5098,o.ueno,30,0,1,0,0,3308859.58
5099,i.mponda,28,0,1,0,0,7164132.318
5100,g.namakula,25,0,1,1,0,9961609.4
5101,j.khoh,25,0,1,1,0,6517568.471
5102,k.nambozo,24,1,1,0,0,7503737.198
5103,b.reyes,27,1,1,0,0,6978518.726
5104,t.robert,24,1,1,0,0,6958814.961
5105,r.kiberu,30,1,1,0,0,2198573.45
5106,g.syu,26,0,0,1,0,1594149.905
5107,t.lam,24,0,0,1,0,6663269.276
5108,p.nabbanja,28,0,0,1,0,1785875.341
5109,c.kavuma,19,0,0,1,0,2040133.162
5110,e.wang,20,0,0,1,0,6284793.83
5111,i.eriksen,19,0,0,1,0,3137704.769
5112,l.arai,23,0,0,1,0,8241513.468
5113,p.alobo,27,0,0,1,0,2218208.565
5114,t.lawino,29,0,0,1,0,3856143.156
5115,e.kalungi,28,0,0,1,0,8686083.164
5116,l.maleki,29,1,0,0,0,9883301.511
5117,p.aydn,32,1,0,0,0,7542569.321
5118,s.ibraimo,24,1,0,0,0,5625971.045
5119,l.nahwera,17,1,1,0,0,180040.6127
5120,i.alghamdi,23,1,1,0,0,5727955.731
5121,l.antwi,23,0,0,0,1,2157842.571
5122,z.fabre,25,0,0,0,1,3162225.055
5123,i.ademovi,25,0,1,0,0,177704.4961
5124,w.amankwah,28,0,1,0,0,4271350.18
5125,d.abiria,21,0,1,0,0,1998891.668
5126,i.muhammed,21,0,1,0,0,9712129.102
5127,k.roger,26,0,1,0,0,5426997.691
5128,r.adeke,16,0,1,0,0,1693304.423
5129,r.rahim,20,0,1,0,0,9877826.714
5130,c.kalua,26,0,1,0,0,5827132.93
5131,q.namusobya,18,0,1,1,0,5294627.298
5132,l.tusiime,19,1,1,0,0,8333861.187
5133,a.kawala,20,1,1,0,0,392968.0299
5134,h.ziegler,23,1,1,0,0,4524403.655
5135,u.woo,33,1,1,0,0,1555283.644
5136,g.tugume,25,0,0,1,0,7065716.787
5137,l.olsson,33,0,0,1,0,9156851.069
5138,m.nurhayati,24,0,0,1,0,1056691.917
5139,m.stein,31,0,0,1,0,778396.2407
5140,r.cossa,29,0,0,1,0,5332184.495
5141,s.sala,26,0,0,1,0,5092431.334
5142,f.vanleeuwen,27,0,0,1,0,8617236.215
5143,r.rossi,27,0,0,1,0,2847315.443
5144,a.fatimah,19,1,0,1,0,5284801.415
5145,q.vuji,25,1,0,1,0,7577039.529
5146,n.sadeghi,30,0,1,1,0,9942381.783
5147,e.blazevi,24,1,0,0,0,8385439.574
5148,q.nyangoma,29,1,0,0,0,77261.85784
5149,p.kayesu,27,1,1,0,0,6909780.894
5150,r.flores,25,1,1,0,0,9233392.187
5151,w.kong,28,0,0,0,1,318333.596
5152,x.hosseinzadeh,28,0,0,0,1,2544314.567
5153,d.naluyima,30,0,1,0,0,9965928.575
5154,c.nakalyango,26,0,1,0,0,4394514.56
5155,f.buyinza,30,0,1,0,0,2812589.62
5156,k.haim,23,0,1,0,0,4977549.114
5157,o.guzman,18,0,1,0,0,5209054.169
5158,y.takacs,31,0,1,0,0,6758790.453
5159,c.devries,30,0,1,1,0,2658887.423
5160,d.mwebesa,30,0,1,1,0,5626722.62
5161,i.namata,28,0,1,1,0,2095065.671
5162,d.akugizibwe,31,1,1,0,0,8923581.228
5163,g.fauzi,27,1,1,0,0,928287.7615
5164,l.lubega,23,1,1,0,0,482339.0787
5165,u.oliveira,40,1,1,0,0,3057902.823
5166,y.turyahabwe,25,0,0,1,0,1356461.567
5167,b.luki,21,0,0,1,0,9513297.532
5168,i.niemi,28,0,0,1,0,4189164.831
5169,j.abdel,27,0,0,1,0,8257080.719
5170,c.kasangaki,30,0,0,1,0,3193083.674
5171,c.navarro,34,0,0,1,0,1341986.647
5172,q.pellegrino,30,0,0,1,0,415543.4759
5173,x.nabukalu,28,0,0,1,0,5934338.508
5174,a.bondarenko,24,1,0,0,0,6004735.57
5175,o.wong,23,1,0,0,0,9134521.842
5176,u.yong,29,1,0,0,0,1517225.654
5177,g.nadunga,26,1,0,0,0,1446004.548
5178,e.mwesigye,19,1,0,0,0,2089977.669
5179,p.binibrahim,26,1,0,0,0,8203948.878
5180,z.nakiwala,24,1,0,0,0,8154569.125
5181,f.among,24,1,1,0,0,452542.6562
5182,g.agustina,31,1,1,0,0,5870961.5
5183,n.mucunguzi,29,0,0,0,1,4645960.514
5184,u.nishimura,31,0,0,0,1,9274158.463
5185,g.gentile,33,0,1,0,0,5497652.418
5186,y.mukisa,32,0,1,0,0,5763476.316
5187,v.handayani,26,0,1,0,0,2105215.461
5188,i.carpentier,28,0,1,1,0,3756370.665
5189,d.pfeiffer,32,1,1,0,0,6010496.971
5190,f.ngulube,25,1,1,0,0,5975466.004
5191,t.kabonesa,22,1,1,0,0,222942.6745
5192,x.muzaki,33,0,0,1,0,6470769.829
5193,g.varma,26,0,0,1,0,6846136.99
5194,h.kowalski,28,0,0,1,0,1569294.747
5195,j.chan,32,0,0,1,0,5347199.102
5196,k.byakatonda,28,0,0,1,0,7306171.921
5197,l.wambi,19,0,0,1,0,4501084.846
5198,q.alonso,25,0,0,1,0,9968719.689
5199,t.faure,27,0,0,1,0,1637199.543
5200,a.bintizakaria,31,0,0,1,0,2438586.821
5201,e.chebet,26,1,0,0,0,4430035.779
5202,b.yang,29,1,0,0,0,7814313.467
5203,t.jiu,33,1,0,0,0,9265186.089
5204,l.ibrahimovi,25,1,1,0,0,9429762.963
5205,l.nakalembe,32,1,1,0,0,4360317.117
5206,g.alali,27,0,0,0,1,6808858.101
5207,i.kisitu,24,0,0,0,1,9314430.821
5208,m.sseguya,36,0,1,0,1,2483825.548
5209,j.kayendeke,34,0,1,0,0,6119206.834
5210,k.deng,22,0,1,0,0,1477069.645
5211,m.muhindo,26,0,1,0,0,8670687.338
5212,j.potonik,28,0,1,0,0,1609131.196
5213,f.lukyamuzi,32,0,1,1,0,9210381.209
5214,f.rozman,26,1,1,0,0,8795565.03
5215,a.maposa,29,1,1,0,0,2531187.176
5216,j.pradhan,23,1,1,0,0,3435040.544
5217,r.tumusiime,31,1,1,0,0,9075430.308
5218,v.phung,27,1,1,0,0,5585891.116
5219,y.arinitwe,20,1,1,0,0,5031280.518
5220,f.taha,18,0,0,1,0,107801.8789
5221,n.binhashim,29,0,0,1,0,2220918.612
5222,k.asadi,26,0,0,1,0,2208011.334
5223,b.binder,30,0,0,1,0,7784411.903
5224,e.miyamoto,22,0,0,1,0,407596.8964
5225,s.kule,24,0,0,1,0,4743452.633
5226,t.haim,30,0,0,1,0,5285038.626
5227,a.oconnor,18,0,1,1,0,1862916.372
5228,g.magaya,24,0,1,1,0,134727.3084
5229,o.gatti,23,0,1,1,0,2376304.138
5230,m.banda,29,1,0,0,0,8801184.711
5231,h.namwase,30,1,0,0,0,506951.6793
5232,s.nyathi,31,1,0,0,0,9618565.447
5233,d.mugisa,28,1,1,0,0,6959592.856
5234,c.ismail,23,0,0,0,1,5889473.576
5235,m.ategeka,28,0,0,0,1,462225.168
5236,i.suleman,20,0,1,0,0,9057412.854
5237,b.jonsson,29,0,1,0,0,3020508.298
5238,e.amponsah,29,0,1,0,0,8497165.534
5239,f.mbale,32,0,1,0,0,4455330.493
5240,f.nakalema,23,0,1,0,0,8089003.265
5241,f.ohana,26,0,1,0,0,2624426.119
5242,i.okiror,34,0,1,0,0,2165466.403
5243,p.banze,21,0,1,0,0,9619997.885
5244,q.muwanguzi,27,0,1,0,0,136365.5747
5245,z.andersen,19,0,1,1,0,4207195.849
5246,s.wimmer,26,0,1,1,0,3072646.521
5247,n.namataka,18,1,1,0,0,1793463.409
5248,n.kumar,19,1,1,0,0,7066536.047
5249,u.kizito,30,1,1,0,0,179414.8048
5250,c.machingura,28,0,0,1,0,1057482.581
5251,d.jena,27,0,0,1,0,2970517.902
5252,g.riva,25,0,0,1,0,9390999.717
5253,l.khonje,32,0,0,1,0,4587816.431
5254,p.okoth,30,0,0,1,0,8662702.579
5255,v.ang,29,0,0,1,0,3936026.876
5256,x.ayugi,23,0,0,1,0,8020712.266
5257,p.paterson,31,0,1,1,0,2510436.98
5258,z.amito,22,1,0,0,0,4623088.423
5259,e.mudzingwa,26,1,0,0,0,718660.8009
5260,d.dejong,20,1,1,0,0,1255816.643
5261,f.nakalema,23,1,1,0,0,281304.6629
5262,f.salifu,34,1,1,0,0,761771.5309
5263,v.shinde,22,1,1,0,0,9475408.969
5264,w.ofori,26,1,1,0,0,8353914.27
5265,c.musana,23,0,0,0,1,3051769.707
5266,o.herrmann,23,0,0,0,1,1513764.436
5267,c.luka,24,0,1,0,0,1601375.786
5268,f.sow,27,0,1,0,0,4849485.727
5269,h.mancini,30,0,1,0,0,4110660.905
5270,r.chandia,30,0,1,0,0,7290466.894
5271,t.vidmar,19,0,1,0,0,3776845.514
5272,v.ojara,21,0,1,0,0,671470.4886
5273,y.vong,18,0,1,0,0,8980912.333
5274,b.kansiime,25,1,1,0,0,5961021.809
5275,j.maneno,27,1,1,0,0,7062514.147
5276,s.juri,21,1,1,0,0,5158385.584
5277,d.horn,29,0,0,1,0,5865806.437
5278,h.jovanovi,23,0,0,1,0,765856.3836
5279,c.najafi,21,0,0,1,0,3464637.964
5280,c.nalwadda,23,0,0,1,0,7966298.873
5281,e.bukar,29,0,0,1,0,3202046.039
5282,d.lian,20,0,0,1,0,1687742.062
5283,e.balog,20,0,0,1,0,5609836.162
5284,q.namazzi,25,0,0,1,0,1798623.821
5285,s.baig,22,0,0,1,0,344407.9531
5286,r.ueta,27,0,0,1,0,897996.5057
5287,n.binsulaiman,33,1,0,0,0,6222493.993
5288,i.kiiza,23,1,0,0,0,6574630.369
5289,b.quaye,22,1,0,0,0,3541568.34
5290,e.obbo,19,1,1,0,0,8395615.54
5291,s.nakasi,23,1,1,0,0,9566971.455
5292,o.nabunya,31,0,0,0,1,9286649.847
5293,g.taruvinga,29,0,0,0,1,4812335.968
5294,u.rohman,18,0,1,0,0,7881951.519
5295,w.ghosh,29,0,1,0,0,3710757.153
5296,b.reyes,27,0,1,0,0,796369.6936
5297,t.ray,24,0,1,0,0,3741019.102
5298,b.tong,23,0,1,0,0,3199799.595
5299,l.kagoya,21,0,1,0,0,4659688.936
5300,u.peri,21,0,1,0,0,6748141.51
5301,i.longok,22,0,1,0,0,7653794.696
5302,x.bintiramli,17,0,1,0,0,9242985.552
5303,c.popescu,31,0,1,1,0,6210537.871
5304,p.nakimera,26,0,1,1,0,9128993.745
5305,b.kwek,23,1,1,0,0,5558522.787
5306,j.elsayed,28,1,1,0,0,2092581.774
5307,b.turinawe,30,0,0,1,0,7918537.912
5308,h.nieminen,21,0,0,1,0,9070122.315
5309,g.mishra,29,0,0,1,0,8758608.151
5310,l.alqahtani,27,0,0,1,0,8858633.634
5311,r.aloyo,31,0,0,1,0,4474596.814
5312,s.phillips,20,0,0,1,0,7944871.686
5313,z.salisu,29,0,0,1,0,2412019.012
5314,o.farkas,28,0,0,1,0,524705.1598
5315,q.acen,24,1,0,0,0,1401986.23
5316,z.hansson,20,1,0,0,0,1751837.692
5317,p.kralj,27,1,0,0,0,6289698.963
5318,g.matei,28,1,1,0,0,2775839.75
5319,m.nanzala,39,1,1,0,0,5587426.763
5320,p.mutonyi,20,1,1,0,0,4707674.156
5321,s.fontana,24,1,1,0,0,2743620.054
5322,t.amer,27,1,1,0,0,968972.6273
5323,u.jansons,26,1,1,0,0,3829982.618
5324,k.jao,30,0,0,0,1,3619290.292
5325,y.draru,37,0,0,0,1,4976080.899
5326,e.ashknaziy,22,0,1,0,0,1401293.443
5327,i.mwale,28,0,1,0,0,8797106.638
5328,c.sung,26,0,1,0,0,6829494.882
5329,l.kimbugwe,33,0,1,0,0,310720.8484
5330,i.tukahirwa,27,1,1,0,0,4224938.376
5331,r.adamu,29,1,1,0,0,1376396.428
5332,c.kakayi,22,0,0,1,0,5728219.964
5333,v.it,31,0,0,1,0,4380086.808
5334,c.baluka,20,0,0,1,0,757614.6548
5335,c.tukamushaba,25,0,0,1,0,3120146.049
5336,k.nalwanga,21,0,0,1,0,8232526.618
5337,k.shibata,29,0,0,1,0,3246668.667
5338,q.binismail,24,0,0,1,0,3542173.703
5339,t.larsson,20,0,0,1,0,9957357.657
5340,t.nouri,22,0,0,1,0,4675208.594
5341,t.okoro,26,0,0,1,0,3321714.212
5342,s.rizzo,23,0,0,1,0,8699615.183
5343,g.muleya,26,1,0,0,0,107392.7326
5344,b.madondo,25,1,0,0,0,831367.6813
5345,i.tabu,18,1,0,0,0,287604.513
5346,k.kazlo,38,1,0,0,0,6774522.598
5347,t.tal,34,1,0,0,0,7567781.238
5348,w.martinez,21,1,0,0,0,2031393.879
5349,v.meijermeyer,21,1,0,0,0,8934504.856
5350,d.makumbi,18,1,1,0,0,5060963.167
5351,j.suryani,20,1,1,0,0,1719895.679
5352,o.noor,34,0,0,0,1,406290.1813
5353,a.khainza,21,0,0,0,1,8867934.137
5354,d.mattila,26,0,1,0,0,3574290.281
5355,f.chin,22,0,1,0,0,1357553.401
5356,o.wanjala,23,0,1,0,0,8806753.797
5357,r.jimenez,20,0,1,0,0,7828827.472
5358,p.villa,20,1,1,0,0,2147039.566
5359,m.arifin,26,1,1,0,0,5060090.241
5360,k.mawanda,26,1,1,0,0,6449556.316
5361,a.hasibuan,26,0,0,1,0,5616177.189
5362,l.tambala,35,0,0,1,0,6388668.601
5363,r.namutebi,22,0,0,1,0,9453554.547
5364,s.hashemi,30,0,0,1,0,7520546.155
5365,t.audu,27,0,0,1,0,1908860.409
5366,v.mansoor,31,0,0,1,0,1973640.007
5367,u.quaye,29,0,0,1,0,4898350.799
5368,g.kou,31,0,1,1,0,7240965.604
5369,i.yldrm,28,1,0,0,0,3255946.339
5370,e.afolabi,21,1,0,0,0,5842569.283
5371,w.barbieri,30,1,0,0,0,3624178.461
5372,x.thomas,28,1,0,0,0,6066670.007
5373,b.adongo,17,1,1,0,0,7692463.613
5374,n.chaw,31,1,1,0,0,8810676.694
5375,y.tsua,23,0,0,0,1,9953933.15
5376,f.ithungu,28,0,0,0,1,3174568.025
5377,s.marchetti,26,0,0,0,1,8638949.435
5378,b.katooko,20,0,1,0,0,2729931.538
5379,c.kabagambe,31,0,1,0,0,7083977.128
5380,j.lopez,30,0,1,0,0,6669266.12
5381,k.ramos,20,0,1,0,0,3307604.231
5382,s.razaee,24,0,1,0,0,5318746.54
5383,t.ansari,31,0,1,0,0,3241474.565
5384,x.masaba,29,0,1,0,0,4436911.125
5385,y.nkhata,28,0,1,0,0,1651845.317
5386,l.petrenko,29,0,0,1,0,1888152.093
5387,g.rousseau,30,0,0,1,0,3691236.722
5388,h.nkiwane,24,0,0,1,0,8357033.565
5389,k.polak,33,0,0,1,0,4512787.846
5390,l.chhang,27,0,0,1,0,8123012.043
5391,x.namuli,29,0,0,1,0,1397014.151
5392,o.rosario,26,0,0,1,0,136405.9767
5393,n.nafuna,36,0,0,1,0,2168498.038
5394,o.demirovi,21,0,0,1,0,2689551.286
5395,o.ankrah,28,1,0,0,0,4513070.59
5396,m.hasani,31,1,0,0,0,5986518.828
5397,n.hang,31,1,1,0,0,953039.8498
5398,h.nuwahereza,32,1,1,0,0,9519067.377
5399,r.bbosa,22,1,1,0,0,4644495.66
5400,q.ayerango,25,1,1,0,0,5464009.005
5401,l.werner,27,0,0,0,1,5872911.487
5402,x.tumushabe,31,0,0,0,1,3962724.719
5403,g.muhairwe,28,0,1,0,0,1217875.28
5404,y.clark,24,0,1,0,0,9747948.279
5405,j.chao,20,0,1,0,0,4977760.951
5406,p.hoi,30,0,1,0,0,5537906.337
5407,u.angella,22,0,1,0,0,5422962.12
5408,u.gomani,20,0,1,0,0,7882650.959
5409,z.nakagawa,22,0,1,0,0,2736671.535
5410,c.kalua,26,0,1,0,0,6425094.663
5411,a.katusiime,24,1,1,0,0,2411418.009
5412,m.namukwaya,32,1,1,0,0,3340976.186
5413,y.mohammadzadeh,29,1,1,0,0,425731.6558
5414,b.rohman,22,1,1,0,0,2444164.176
5415,t.wanyenze,22,1,1,0,0,6163172.218
5416,h.sinaga,23,0,0,1,0,5963795.716
5417,c.carvalho,25,0,0,1,0,9924861.742
