,Player Name,Age,League,Squad,Country,Position,Annualized Salary
2631,r.namutebi,22,RFL,Educated Avengers,Rarita,DF,6380000
2632,s.hashemi,30,RFL,Educated Avengers,Rarita,DF,1230000
2633,t.audu,27,RFL,Educated Avengers,Rarita,DF,1360000
2634,v.mansoor,31,RFL,Educated Avengers,Rarita,DF,730000
2635,u.quaye,29,RFL,Educated Avengers,Southslands,DF,210000
2636,g.kou,31,RFL,Educated Avengers,Rarita,DFMF,1560000
2637,i.yldrm,#N/A,RFL,Educated Avengers,Galamily,FW,1790000
2638,e.afolabi,21,RFL,Educated Avengers,Rarita,FW,3190000
2639,w.barbieri,30,RFL,Educated Avengers,Rarita,FW,1620000
2640,x.thomas,28,RFL,Educated Avengers,Rarita,FW,1680000
2641,b.adongo,17,RFL,Educated Avengers,Rarita,FWMF,2310000
2642,n.chaw,31,RFL,Educated Avengers,Rarita,FWMF,1960000
2643,y.tsua,23,RFL,Educated Avengers,Highhlaands,GK,3130000
2644,f.ithungu,28,RFL,Educated Avengers,Rarita,GK,1530000
2645,s.marchetti,26,RFL,Educated Avengers,Rarita,GK,1720000
2646,b.katooko,20,RFL,Educated Avengers,Rarita,MF,5660000
2647,c.kabagambe,31,RFL,Educated Avengers,Rarita,MF,1430000
2648,j.lopez,30,RFL,Educated Avengers,Rarita,MF,750000
2649,k.ramos,20,RFL,Educated Avengers,Rarita,MF,980000
2650,s.razaee,24,RFL,Educated Avengers,Rarita,MF,1480000
2651,t.ansari,31,RFL,Educated Avengers,Rarita,MF,5350000
2652,x.masaba,29,RFL,Educated Avengers,Rarita,MF,1150000
2653,y.nkhata,28,RFL,Educated Avengers,Southslands,MF,1830000
2654,l.petrenko,29,RFL,Mad Wolverines,Frenchdo Stanser,DF,3000000
2655,g.rousseau,30,RFL,Mad Wolverines,People's Land of Maneau,DF,3790000
2656,h.nkiwane,24,RFL,Mad Wolverines,People's Land of Maneau,DF,5530000
2657,k.polak,33,RFL,Mad Wolverines,People's Land of Maneau,DF,4750000
2658,l.chhang,27,RFL,Mad Wolverines,People's Land of Maneau,DF,4890000
2659,x.namuli,29,RFL,Mad Wolverines,People's Land of Maneau,DF,3990000
2660,o.rosario,26,RFL,Mad Wolverines,Republic of Denand Landsa,DF,2560000
2661,n.nafuna,36,RFL,Mad Wolverines,Rosvi,DF,3790000
2662,o.demirovi,21,RFL,Mad Wolverines,Southslands,DF,4180000
2663,o.ankrah,28,RFL,Mad Wolverines,Coastpa Barleslands,FW,8210000
2664,m.hasani,31,RFL,Mad Wolverines,People's Land of Maneau,FW,7110000
2665,n.hang,31,RFL,Mad Wolverines,Djipines,FWMF,6550000
2666,h.nuwahereza,32,RFL,Mad Wolverines,Nkasland Cronestan,FWMF,1900000
2667,r.bbosa,22,RFL,Mad Wolverines,People's Land of Maneau,FWMF,5300000
2668,q.ayerango,25,RFL,Mad Wolverines,Southslands,FWMF,5310000
2669,l.werner,27,RFL,Mad Wolverines,People's Land of Maneau,GK,6750000
2670,x.tumushabe,31,RFL,Mad Wolverines,Rarita,GK,3390000
2671,g.muhairwe,28,RFL,Mad Wolverines,Lowwlaands,MF,1930000
2672,y.clark,24,RFL,Mad Wolverines,Manlisgamncent,MF,5110000
2673,j.chao,20,RFL,Mad Wolverines,People's Land of Maneau,MF,3500000
2674,p.hoi,30,RFL,Mad Wolverines,People's Land of Maneau,MF,2660000
2675,u.angella,22,RFL,Mad Wolverines,People's Land of Maneau,MF,6170000
2676,u.gomani,20,RFL,Mad Wolverines,People's Land of Maneau,MF,2990000
2677,z.nakagawa,22,RFL,Mad Wolverines,People's Land of Maneau,MF,6520000
2678,c.kalua,#N/A,RFL,Mad Wolverines,Varijitri Isles,MF,5770000
2679,a.katusiime,24,RFL,Mad Wolverines,Greri Landmoslands,MFFW,8690000
2680,m.namukwaya,32,RFL,Mad Wolverines,Ngoque Blicri,MFFW,7430000
2681,y.mohammadzadeh,29,RFL,Mad Wolverines,Ngoque Blicri,MFFW,6880000
2682,b.rohman,22,RFL,Mad Wolverines,People's Land of Maneau,MFFW,7510000
2683,t.wanyenze,22,RFL,Mad Wolverines,People's Land of Maneau,MFFW,5790000
2684,h.sinaga,#N/A,RFL,Marvelous Coyotes,Bernepamar,DF,720000
2685,c.carvalho,#N/A,RFL,Marvelous Coyotes,Byasier Pujan,DF,2480000
2686,j.deluca,26,RFL,Marvelous Coyotes,Dosqaly,DF,670000
2687,a.gautier,#N/A,RFL,Marvelous Coyotes,Greri Landmoslands,DF,5950000
2688,x.haji,26,RFL,Marvelous Coyotes,Greri Landmoslands,DF,1160000
2689,e.naik,#N/A,RFL,Marvelous Coyotes,Nganion,DF,1080000
2690,j.wulandari,#N/A,RFL,Marvelous Coyotes,Nganion,DF,1410000
2691,m.as,#N/A,RFL,Marvelous Coyotes,People's Land of Maneau,DF,1310000
2692,o.atim,#N/A,RFL,Marvelous Coyotes,People's Land of Maneau,DF,950000
2693,f.kazembe,23,RFL,Marvelous Coyotes,Lefghau,FW,2710000
2694,c.kyarikunda,17,RFL,Marvelous Coyotes,People's Land of Maneau,FW,2650000
2695,t.aguti,#N/A,RFL,Marvelous Coyotes,People's Land of Maneau,FW,1920000
2696,j.nakano,29,RFL,Marvelous Coyotes,Pierrema,FW,2280000
2697,g.vidal,32,RFL,Marvelous Coyotes,Imaar Vircoand,FWMF,2010000
2698,k.mukwaya,#N/A,RFL,Marvelous Coyotes,Nganion,FWMF,7130000
2699,j.singini,#N/A,RFL,Marvelous Coyotes,People's Land of Maneau,FWMF,2410000
2700,t.kamugisha,26,RFL,Marvelous Coyotes,Lefghau,GK,1580000
2701,c.baba,34,RFL,Marvelous Coyotes,People's Land of Maneau,GK,4390000
2702,m.bahri,25,RFL,Marvelous Coyotes,Slandsganiamayotteque,GK,1620000
2703,a.kuhn,#N/A,RFL,Marvelous Coyotes,Esia,MF,2010000
2704,s.rostami,35,RFL,Marvelous Coyotes,Lefghau,MF,730000
2705,t.nakirijja,#N/A,RFL,Marvelous Coyotes,Nganion,MF,1800000
2706,a.lefevre,#N/A,RFL,Marvelous Coyotes,Southern Ristan,MF,1890000
2707,b.sugawara,#N/A,RFL,Marvelous Coyotes,Greri Landmoslands,MFFW,1910000
2708,k.pawar,#N/A,RFL,Red Anchormen,Eastern Niasland,DF,4730000
2709,b.opoka,#N/A,RFL,Red Anchormen,Ngoque Blicri,DF,3480000
2710,a.mtambo,28,RFL,Red Anchormen,Rarita,DF,6520000
2711,h.lo,26,RFL,Red Anchormen,Rarita,DF,3260000
2712,i.takeuchi,19,RFL,Red Anchormen,Rarita,DF,840000
2713,t.monteiro,20,RFL,Red Anchormen,Rarita,DF,4120000
2714,x.tourgeman,31,RFL,Red Anchormen,Rarita,DF,2590000
2715,z.quekkwik,24,RFL,Red Anchormen,Esia,DFMF,5390000
2716,l.kidega,29,RFL,Red Anchormen,Highhlaands,DFMF,5440000
2717,v.sultan,20,RFL,Red Anchormen,Rarita,DFMF,5080000
2718,h.makumbi,26,RFL,Red Anchormen,Rarita,FW,7430000
2719,a.omar,33,RFL,Red Anchormen,Rarita,GK,7320000
2720,f.akumu,20,RFL,Red Anchormen,Rarita,GK,5600000
2721,o.kraus,#N/A,RFL,Red Anchormen,Nkasland Cronestan,MF,4780000
2722,c.saad,#N/A,RFL,Red Anchormen,People's Land of Maneau,MF,4400000
2723,b.mhamid,23,RFL,Red Anchormen,Rarita,MF,7350000
2724,q.ajiko,23,RFL,Red Anchormen,Rarita,MF,7820000
2725,i.raut,20,RFL,Red Anchormen,Rarita,MFDF,5070000
2726,j.maier,20,RFL,Red Anchormen,Rarita,MFDF,4120000
2727,l.ningsih,#N/A,RFL,Red Anchormen,Djipines,MFFW,6050000
2728,q.fernandes,29,RFL,Red Anchormen,Nganion,MFFW,8270000
2729,h.vos,26,RFL,Red Anchormen,Rarita,MFFW,4940000
2730,z.cumbe,35,RFL,Red Anchormen,Rarita,MFFW,7250000
2731,h.mirembe,19,RFL,Wild Hornets,Rarita,MFFW,7030000
2732,c.wahyuni,38,RFL,Serious Buffaloes,Rarita,DF,1960000
2733,f.pagano,21,RFL,Serious Buffaloes,Rarita,DF,4080000
2734,j.tumuhimbise,19,RFL,Serious Buffaloes,Rarita,DF,3830000
2735,k.musah,30,RFL,Serious Buffaloes,Rarita,DF,5180000
2736,k.mwanje,23,RFL,Serious Buffaloes,Rarita,DF,6870000
2737,r.tsao,26,RFL,Serious Buffaloes,Rarita,DF,6530000
2738,s.szabo,29,RFL,Serious Buffaloes,Rarita,DF,4910000
2739,z.rajabi,30,RFL,Serious Buffaloes,Rarita,DF,5860000
2740,b.mutasa,19,RFL,Serious Buffaloes,Rarita,FW,2060000
2741,g.cou,21,RFL,Serious Buffaloes,Rarita,FW,7950000
2742,i.shoshan,30,RFL,Serious Buffaloes,Rarita,FW,7850000
2743,z.moreira,24,RFL,Serious Buffaloes,Rarita,FW,6030000
2744,l.dlamini,19,RFL,Serious Buffaloes,Rarita,FWMF,3710000
2745,b.ampofo,32,RFL,Serious Buffaloes,Rarita,GK,3840000
2746,n.irawan,24,RFL,Serious Buffaloes,Rarita,GK,2430000
2747,v.persson,29,RFL,Serious Buffaloes,Kani,MF,8660000
2748,b.khatib,30,RFL,Serious Buffaloes,Rarita,MF,4570000
2749,d.kimuli,28,RFL,Serious Buffaloes,Rarita,MF,7580000
2750,j.namirembe,30,RFL,Serious Buffaloes,Rarita,MF,8330000
2751,j.nurhayati,33,RFL,Serious Buffaloes,Rarita,MF,6510000
2752,q.morrison,33,RFL,Serious Buffaloes,Rarita,MF,8770000
2753,w.dehghani,18,RFL,Serious Buffaloes,Rarita,MF,360000
2754,m.pedersen,23,RFL,Serious Buffaloes,Rarita,MFDF,4680000
2755,z.kakai,26,RFL,Serious Buffaloes,Rarita,MFDF,6910000
2756,d.lehner,32,RFL,Serious Buffaloes,Rarita,MFFW,6730000
2757,g.bintisalleh,26,RFL,Serious Buffaloes,Rarita,MFFW,7570000
2758,l.mandala,30,RFL,Serious Buffaloes,Rarita,MFFW,7220000
2759,p.rabiu,27,RFL,Serious Buffaloes,Rarita,MFFW,7280000
2760,e.vasav,23,RFL,Strong Oaks,Moaithe,DF,5890000
2761,d.naula,24,RFL,Strong Oaks,Rarita,DF,6560000
2762,e.ow,26,RFL,Strong Oaks,Rarita,DF,4780000
2763,f.acayo,24,RFL,Strong Oaks,Rarita,DF,7060000
2764,h.azizi,22,RFL,Strong Oaks,Rarita,DF,5870000
2765,l.bintihassan,23,RFL,Strong Oaks,Rarita,DF,5290000
2766,n.tamura,28,RFL,Strong Oaks,Rarita,DF,8240000
2767,n.terzi,22,RFL,Strong Oaks,Rarita,DF,5000000
2768,p.murmu,22,RFL,Strong Oaks,Rarita,DF,5570000
2769,r.mensah,22,RFL,Strong Oaks,Rarita,DF,5300000
2770,w.mbaziira,36,RFL,Strong Oaks,Rarita,DF,4000000
2771,x.takagi,23,RFL,Strong Oaks,Rarita,DF,4810000
2772,y.mugerwa,25,RFL,Strong Oaks,Rarita,DF,2090000
2773,a.kyarikunda,30,RFL,Strong Oaks,Rarita,FW,8870000
2774,a.nanjala,21,RFL,Strong Oaks,Rarita,FW,8320000
2775,i.saha,26,RFL,Strong Oaks,Rarita,FW,8380000
2776,l.tarigan,31,RFL,Strong Oaks,Rarita,FW,6400000
2777,n.yamashita,19,RFL,Strong Oaks,Rarita,FW,8270000
2778,u.shoko,24,RFL,Strong Oaks,Rarita,FW,7560000
2779,z.zziwa,23,RFL,Strong Oaks,Rarita,FW,9120000
2780,b.nakandi,28,RFL,Strong Oaks,Rarita,FWMF,6520000
2781,f.andreassen,28,RFL,Strong Oaks,Rarita,FWMF,5610000
2782,g.leitner,26,RFL,Strong Oaks,Rarita,GK,1660000
2783,u.nyeko,29,RFL,Strong Oaks,Rarita,GK,2370000
2784,z.nyamahunge,38,RFL,Strong Oaks,Rarita,GK,7740000
2785,d.baah,24,RFL,Strong Oaks,Rarita,MF,3610000
2786,f.muhangi,30,RFL,Strong Oaks,Rarita,MF,5830000
2787,g.jankowski,21,RFL,Strong Oaks,Rarita,MF,9020000
2788,h.valentini,24,RFL,Strong Oaks,Rarita,MF,7050000
2789,l.leibowitz,22,RFL,Strong Oaks,Rarita,MF,8600000
2790,s.barman,24,RFL,Strong Oaks,Rarita,MF,8680000
2791,x.leroy,26,RFL,Strong Oaks,Rarita,MF,5630000
2792,y.cheu,18,RFL,Strong Oaks,Rarita,MF,6190000
2793,e.rahayu,26,RFL,Strong Oaks,Rarita,MFFW,4530000
2794,r.monti,32,RFL,Strong Oaks,Rarita,MFFW,6550000
2795,c.busingye,#N/A,RFL,Wild Hornets,Greri Landmoslands,DF,5590000
2796,d.bergmann,27,RFL,Wild Hornets,People's Land of Maneau,DF,580000
2797,e.bahrami,22,RFL,Wild Hornets,Rarita,DF,1250000
2798,e.meiyr,26,RFL,Wild Hornets,Rarita,DF,620000
2799,f.mahachi,21,RFL,Wild Hornets,Rarita,DF,1640000
2800,h.oliveira,18,RFL,Wild Hornets,Rarita,DF,2720000
2801,m.okori,19,RFL,Wild Hornets,Rarita,DF,5820000
2802,r.taketa,23,RFL,Wild Hornets,Rarita,DF,980000
2803,u.arthur,31,RFL,Wild Hornets,Rarita,DF,7080000
2804,w.guo,30,RFL,Wild Hornets,Rarita,DF,1040000
2805,w.yeoh,29,RFL,Wild Hornets,Rarita,DF,560000
2806,d.nasser,#N/A,RFL,Wild Hornets,Nganion,FW,2210000
2807,a.baguma,18,RFL,Wild Hornets,Rarita,FW,5310000
2808,b.quaye,22,RFL,Wild Hornets,Rarita,FW,1790000
2809,f.ajio,29,RFL,Wild Hornets,Rarita,FW,1990000
2810,k.alzahrani,18,RFL,Wild Hornets,Rarita,FW,6240000
2811,z.knezevi,28,RFL,Wild Hornets,Rarita,FW,4040000
2812,a.tindimwebwa,20,RFL,Wild Hornets,Rarita,FWMF,2170000
2813,e.miyazaki,#N/A,RFL,Wild Hornets,Greri Landmoslands,GK,1240000
2814,m.asiimwe,33,RFL,Wild Hornets,Rarita,GK,4490000
2815,o.contreras,#N/A,RFL,Wild Hornets,Greri Landmoslands,MF,1690000
2816,s.nyarko,#N/A,RFL,Wild Hornets,Greri Landmoslands,MF,1470000
2817,f.gan,20,RFL,Wild Hornets,Rarita,MF,4380000
2818,c.mitrovi,#N/A,RFL,Wild Hornets,Southern Ristan,MFDF,1660000
2819,g.mandaza,24,RFL,Wild Hornets,Greri Landmoslands,MFFW,1650000
2820,h.amade,20,RFL,Wild Hornets,Rarita,MFFW,1710000
2821,h.mirembe,19,RFL,Wild Hornets,Rarita,MFFW,6280000
