,Player,Squad,Salary0,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9
1353,v.quay,Polar Kangaroos,17050000,17681398.45,17840426.71,17675758.44,17735859.05,18096563.49,17050000,17050000,17050000,17050000,17050000
1354,g.kintu,Polar Kangaroos,21310000,22000535.93,22108776.69,22055057.52,22099155.48,22297917.49,22092106.3,22167223.24,22618050.91,21310000,21310000
1355,l.wambi,Polar Kangaroos,17720000,18421934.19,18222725.58,18547401.59,18497828.31,18404608.28,18493197.97,18320770.46,18565694.48,18507772.69,18294204.44
1356,n.muzenda,Polar Kangaroos,11260000,11641753.69,11797388.25,11760582.42,11624872.58,11682065.96,11653681.26,11676982.2,11782006.15,11673257.48,11712948.55
1357,h.nakagolo,Polar Kangaroos,14860000,15417007.11,15379547.39,15410298,15548899.76,15405382.43,15457763.37,15772136.86,14860000,14860000,14860000
1358,a.kamusiime,Polar Kangaroos,23600000,24484614.26,24425122.36,24473959.14,24694080.38,24466152.45,24549341.55,25048615.74,23600000,23600000,23600000
1359,x.mubiru,Polar Kangaroos,26730000,27719869.82,27969185.1,27711027.75,27805249.99,28370741.47,26730000,26730000,26730000,26730000,26730000
1360,d.gross,Polar Kangaroos,31200000,32085160.16,32656824.47,32569539.69,32405405.1,32561386.95,32257789.98,32689033.17,32587048.98,32211014.6,32369490.04
1361,s.nuwagira,Polar Kangaroos,13220000,13807717.55,13648385.03,13715533.92,13682208.37,13709565.25,13832870.45,13705192.18,13751792.18,14031470.34,13220000
1362,k.nambozo,Polar Kangaroos,12660000,13212408.93,13089218.63,13264203.84,13222821.8,13070238.62,13134543.07,13102629.2,13128827.23,13246909.22,13124639.41
1363,m.kusiima,Polar Kangaroos,2.1e+07,21933590.66,21680490.59,21787156.75,21734219.05,21777675.51,21973546.1,21770728.88,21844753.08,22289022.48,2.1e+07
1364,o.ueno,Polar Kangaroos,24350000,25201344.47,25251733.27,25478849.88,25243678.48,25329511.31,25844652.26,24350000,24350000,24350000,24350000
1365,i.mponda,Polar Kangaroos,29850000,30817268.77,30968887.1,30893639.94,30955410.18,31233826.24,30945536.04,31050756.16,31682253.39,29850000,29850000
1366,g.namakula,Polar Kangaroos,18630000,19261622.67,19519124.61,19458228.28,19233692.37,19328320.49,19281357.19,19319909.27,19493674.47,19313746.62,19379416.66
1367,b.abubakar,Polar Kangaroos,33840000,34987295.29,35455028.28,35344414.66,34936561.99,35108446.89,35023141.56,35093168.53,35408800,35081974.53,35201259.24
1368,j.khoh,Polar Kangaroos,27280000,28204888.16,28581949.51,28492778.72,28163989.69,28302554.11,28233785.51,28290237.52,28544682.74,28281213.51,28377374.47
1369,r.kiberu,Polar Kangaroos,27850000,28823714.31,28881345.85,29141107.56,28872133.29,28970303.49,29559489.34,27850000,27850000,27850000,27850000
1370,o.nalubega,Polar Kangaroos,31350000,32846191.98,32743717.48,32365875.24,32525112.58,32446084.16,32510958.44,32803365.25,32500588.11,32611095.66,33274326.42
1371,g.syu,Punctual Leopards,18160000,19026693.66,18967333.64,18748462.34,18840703.17,18794924.67,18832504.15,19001885.58,18826496.97,18890510.28,19274697.54
1372,t.lam,Punctual Leopards,8420000,8787399.94,8705467.68,8821848.05,8794325.4,8692844.32,8735612.38,8714386.88,8731810.85,8810345.63,8729025.58
1373,p.nabbanja,Punctual Leopards,10070000,10396311.44,10447460.41,10422075.52,10442913.92,10536838.53,10439582.85,10475079.21,10688116.97,10070000,10070000
1374,p.alobo,Punctual Leopards,17430000,18204880.25,17994807.19,18083340.11,18039401.81,18075470.67,18238043.26,18069704.97,18131145.05,18499888.66,17430000
1375,t.lawino,Punctual Leopards,19270000,19992310.03,19943733.39,19983609.86,20163344.44,19977235.5,20045161.51,20452831.58,19270000,19270000,19270000
1376,e.kalungi,Punctual Leopards,7480000,7722384.27,7760377.74,7741521.83,7757000.61,7826767.85,7754526.28,7780893,7939137.53,7480000,7480000
1377,p.aydn,Punctual Leopards,28190000,29496869.74,29224611.76,29323980.44,29920359.23,28190000,28190000,28190000,28190000,28190000,28190000
1378,s.ibraimo,Punctual Leopards,21500000,22438135.24,22228925.79,22526096.57,22455819.01,22196692.75,22305898.58,22251700.46,22296191.59,22496725.77,22289079.56
1379,u.woo,Punctual Leopards,27840000,28861766.28,28959901.22,29548875.52,27840000,27840000,27840000,27840000,27840000,27840000,27840000
1380,l.antwi,Punctual Leopards,6370000,6616103.54,6647949.83,6585965.45,6674010.94,6653189.17,6576415.48,6608770.88,6592713.11,6605894.9,6665308.98
1381,z.fabre,Punctual Leopards,24720000,25558095.14,25899772.43,25818969.57,25521034.64,25646595.95,25584280.71,25635435.17,25866002.84,25627257.99,25714395.05
1382,d.abiria,Punctual Leopards,14630000,15313119.94,15272191.21,15195226.82,15268368.3,15126008.57,15328222.92,15280401.49,15104075.11,15178385.87,15141505.94
1383,c.kalua,Punctual Leopards,11850000,12415546.25,12376811.87,12233991.12,12294181.31,12264309.32,12288831.18,12399358.16,12284911.29,12326682.09,12577376.97
1384,h.ziegler,Punctual Leopards,12160000,12629798.91,12690591.84,12572266.86,12740341.13,12700593.45,12554036.46,12615801.24,12585147.79,12610311.15,12723729.55
1385,k.roger,Punctual Leopards,33690000,35297869.47,35187746.16,34781701.34,34952824.34,34867897.14,34937613.71,35251846.1,34926469.32,35045225.29,35757960.35
1386,b.luki,Running Bigfoots,13420000,14046621.29,14009077.65,13938478.73,14005570.92,13874985.31,14060475.16,14016608.89,13854865.89,13923030.65,13889200.94
1387,j.abdel,Running Bigfoots,8370000,8742102.56,8641224.11,8683738.19,8662638.74,8679959.24,8758027.66,8677190.51,8706694.44,8883767.53,8370000
1388,c.kasangaki,Running Bigfoots,21370000,22117155.29,22161377.41,22360699.05,22154308.38,22229636.82,22681733.83,21370000,21370000,21370000,21370000
1389,c.navarro,Running Bigfoots,14910000,15509774.68,15825205.96,14910000,14910000,14910000,14910000,14910000,14910000,14910000,14910000
1390,x.nabukalu,Running Bigfoots,12010000,12399175.81,12460178.7,12429903.37,12454756.33,12566775.65,12450783.51,12493118.31,12747198.1,12010000,12010000
1391,a.bondarenko,Running Bigfoots,27220000,28407722.84,28142853.95,28519085.99,28430111.32,28102045.43,28240305.09,28171687.74,28228015.59,28481901.18,28219011.43
1392,o.wong,Running Bigfoots,30070000,31231747.8,31382080.3,31089479,31505103.44,31406812.91,31044397.72,31197133.51,31121331.76,31183557.26,31464025.29
1393,u.yong,Running Bigfoots,25140000,26082339.09,26018965.09,26070988.68,26305473.76,26062672.57,26151290.11,26683144.06,25140000,25140000,25140000
1394,g.nadunga,Running Bigfoots,27500000,28812449.1,28722559.2,28391118.64,28530800.51,28461477.33,28518384.59,28774881.8,28509287.81,28606224.27,29188005.63
1395,e.mwesigye,Running Bigfoots,11140000,11581283.68,11456047.57,11660161.04,11628995.9,11570391.44,11626084.95,11517685.27,11671661.2,11635247.62,11500984.06
1396,p.binibrahim,Running Bigfoots,26110000,27356110.77,27270764.38,26956076.64,27088698.23,27022879.02,27076909.88,27320442.32,27068272.9,27160309.66,27712684.62
1397,n.mucunguzi,Running Bigfoots,17430000,18083340.11,18039401.81,18075470.67,18238043.26,18069704.97,18131145.05,18499888.66,17430000,17430000,17430000
1398,u.nishimura,Running Bigfoots,11590000,12019202.82,12127304.73,12015368.94,12056223.25,12301417.65,11590000,11590000,11590000,11590000,11590000
1399,g.gentile,Running Bigfoots,18700000,19386315.71,19452232.5,19847843.83,18700000,18700000,18700000,18700000,18700000,18700000,18700000
1400,v.handayani,Running Bigfoots,22830000,23919571.38,23844946.42,23569790.49,23685751.84,23628201,23675444.37,23888383.69,23667892.39,23748367.27,24231351.59
1401,i.carpentier,Running Bigfoots,22460000,23187800.89,23301882.89,23245264.76,23291742.47,23501230.73,23284312.88,23363483.53,23838640.24,22460000,22460000
1402,g.agustina,Running Bigfoots,21900000,22711004.46,22915269.5,22703760.11,22780956.78,23244266.3,21900000,21900000,21900000,21900000,21900000
1403,f.ngulube,Running Bigfoots,21560000,22290960,22588960.1,22518486.41,22258637.01,22368147.6,22313798.23,22358413.52,22559507.33,22351281.64,22427279.83
1404,x.muzaki,Sassy Knights,10590000,10978667.56,11015996.91,11240035.62,10590000,10590000,10590000,10590000,10590000,10590000,10590000
1405,g.varma,Sassy Knights,19340000,20263009.66,20199792.54,19966699.43,20064933.89,20016180.78,20056202.11,20236589.6,20049804.59,20117977.36,20527128.32
1406,j.chan,Sassy Knights,17040000,17829963.12,17665391.43,17725456.78,18085949.67,17040000,17040000,17040000,17040000,17040000,17040000
1407,k.byakatonda,Sassy Knights,15140000,15630601.31,15707502.54,15669336.97,15700667.01,15841880.38,15695658.82,15749026.74,16069323.83,15140000,15140000
1408,q.alonso,Sassy Knights,23340000,24131308.27,24453911.35,24377619.33,24096316.69,24214868.51,24156032.03,24204330.78,24422026.95,24196610.09,24278882.71
1409,a.bintizakaria,Sassy Knights,17100000,17733250.06,17892744.68,17727593.51,17787870.36,18149632.59,17100000,17100000,17100000,17100000,17100000
1410,f.rozman,Sassy Knights,31430000,32930010.01,32827274.02,32448467.59,32608111.28,32528881.18,32593921.01,32887073.99,32583524.22,32694313.77,33359236.98
1411,l.ibrahimovi,Sassy Knights,25060000,25909622.34,26255999.08,26174084.85,25872052.11,25999340.39,25936168.07,25988026.11,26221765.01,25979736.46,26068072.01
1412,t.jiu,Sassy Knights,22920000,23761195.52,23841987.64,24326875.97,22920000,22920000,22920000,22920000,22920000,22920000,22920000
1413,l.nakalembe,Sassy Knights,32320000,33818333.8,33506188.44,33620115.21,34303866.98,32320000,32320000,32320000,32320000,32320000,32320000
1414,g.alali,Sassy Knights,16080000,16794863.7,16601061.37,16682737.17,16642202.02,16675477.25,16825458.16,16670158.11,16726839.5,17067022.93,16080000
1415,i.kisitu,Sassy Knights,22880000,23878350.43,23655712.65,23971957.66,23897169.25,23621410.7,23737626.03,23679949.14,23727295.98,23940701.65,23719727.46
1416,m.sseguya,Sassy Knights,11510000,11510000,11510000,11510000,11510000,11510000,11510000,11510000,11510000,11510000,11510000
1417,f.lukyamuzi,Sassy Knights,23300000,24380172.58,24155142.04,24237273.65,24730201.14,23300000,23300000,23300000,23300000,23300000,23300000
1418,j.kayendeke,Sassy Knights,32310000,33609712.95,34293253.16,32310000,32310000,32310000,32310000,32310000,32310000,32310000,32310000
1419,y.arinitwe,Sassy Knights,10690000,10993280.84,11189149.15,11159242.93,11103005.79,11156449.57,11052428.68,11200184.76,11165242.1,11036402.12,11090700.27
1420,j.potonik,Sassy Knights,9790000,10107238.23,10156964.98,10132285.93,10152544.91,10243857.92,10149306.46,10183815.84,10390930.01,9790000,9790000
1421,k.deng,Sassy Knights,14930000,15585359.86,15506817.25,15581458.56,15436179.63,15642540.55,15593738.5,15413796.41,15489630.97,15451994.78,15482890.25
1422,j.pradhan,Sassy Knights,25570000,26557891.3,26685726.42,26436913.13,26790339.04,26706757.77,26398578.31,26528457.06,26463999.1,26516912.51,26755408.27
1423,r.tumusiime,Sassy Knights,24560000,25469510.02,25698585.34,25461385.77,25547958.84,26067542.48,24560000,24560000,24560000,24560000,24560000
1424,v.phung,Sassy Knights,29580000,30895029.13,30538519.61,30688766.51,30614199.98,30675411.5,30951309.22,30665626.67,30769895.05,31395680.24,29580000
1425,k.asadi,Screaming Ramblers,8910000,9335233.51,9306109.18,9198722.44,9243979.37,9221518.65,9239956.61,9323061.7,9237009.25,9268416.66,9456913.82
1426,a.oconnor,Screaming Ramblers,19710000,20619304.33,20490763.14,20269182.91,20630320.84,20575180.36,20471491.49,20570030.02,20378238.48,20650668.07,20586241.52
1427,b.binder,Screaming Ramblers,21030000,21765267.94,21808786.47,22004936.88,21801829.92,21875959.87,22320863.94,21030000,21030000,21030000,21030000
1428,e.miyamoto,Screaming Ramblers,14330000,14959022.56,14883636.38,14955278.04,14815837.51,15013905.3,14967064.48,14794353.82,14867140.78,14831017.1,14860670.95
1429,g.magaya,Screaming Ramblers,9970000,10405032.94,10308018.14,10445822.46,10413233.28,10293071.01,10343712.04,10318579.24,10339210.7,10432202.6,10335912.71
1430,o.gatti,Screaming Ramblers,17610000,18290358.46,18378398.21,18207041.08,18450444.68,18392882.45,18180639.97,18270087.16,18225695.12,18262136.46,18426387.94
1431,s.kule,Screaming Ramblers,19480000,20329994.16,20140440.67,20409691.22,20346016.48,20111236.04,20210181.6,20161075.58,20201386.61,20383079.9,20194942.78
1432,t.haim,Screaming Ramblers,17930000,18556883.22,18593986.75,18761222.93,18588055.65,18651258.22,19030579.67,17930000,17930000,17930000,17930000
1433,h.namwase,Screaming Ramblers,30930000,32011399.78,32075404.93,32363894.32,32065173.53,32174200.6,32828545.97,30930000,30930000,30930000,30930000
1434,s.nyathi,Screaming Ramblers,26840000,27833943.36,28084284.63,27825064.91,27919674.89,28487493.5,26840000,26840000,26840000,26840000,26840000
1435,d.mugisa,Screaming Ramblers,30040000,31013425.59,31166009,31090282.87,31152446.3,31432634.51,31142509.3,31248399.16,31883915.97,30040000,30040000
1436,c.ismail,Screaming Ramblers,8080000,8392169.01,8432564.31,8353940.48,8465621.41,8439210.12,8341826.86,8382867.93,8362499.52,8379219.91,8454583.45
1437,m.ategeka,Screaming Ramblers,11710000,12089454.52,12148933.6,12119414.53,12143646.68,12252867.85,12139773.1,12181050.41,12428783.49,11710000,11710000
1438,i.suleman,Screaming Ramblers,10560000,10859592.67,11053079.05,11023536.51,10967983.27,11020777.12,10918021.22,11063980.46,11029462.73,10902189.56,10955827.4
1439,f.mbale,Screaming Ramblers,19190000,20079635.7,19894299.39,19961943.41,20367921.02,19190000,19190000,19190000,19190000,19190000,19190000
1440,f.ohana,Screaming Ramblers,1920000,2011632.81,2005356.86,1982216.28,1991968.62,1987128.6,1991101.76,2009009.93,1990466.64,1997234.57,2037853.48
1441,i.okiror,Screaming Ramblers,18050000,18776085.38,19157945.52,18050000,18050000,18050000,18050000,18050000,18050000,18050000,18050000
1442,q.muwanguzi,Screaming Ramblers,14950000,15614627.64,15434444.49,15510380.64,15472694.04,15503630.9,15643072.1,15498685.56,15551383.74,15867661.24,14950000
1443,s.wimmer,Screaming Ramblers,28250000,29598243.17,29505901.72,29165421.87,29308913.25,29237699.44,29296158.72,29559651.3,29286813.84,29386394.02,29984042.15
1444,n.kumar,Screaming Ramblers,33270000,34587909.17,34213887.13,34823479.17,34730403.38,34555379.1,34721709.73,34397970.28,34857824.79,34749074.34,34348091.53
1445,u.kizito,Screaming Ramblers,12320000,12750741.84,12776236.3,12891147.04,12772160.94,12815588.47,13076226.52,12320000,12320000,12320000,12320000
1446,c.machingura,Serious Magicians,29270000,30218474.27,30367146.58,30293361.51,30353931.53,30626937.82,30344249.25,30447424.88,31066651.81,29270000,29270000
1447,g.riva,Serious Magicians,10170000,10514798.85,10655367.54,10622124.62,10499551.87,10551208.77,10525571.8,10546617.14,10641474.47,10543252.98,10579101.85
1448,l.khonje,Serious Magicians,11470000,12001741.61,11890964.77,11931396.09,12174051.8,11470000,11470000,11470000,11470000,11470000,11470000
1449,p.okoth,Serious Magicians,25540000,26432950.22,26485801.55,26724017.49,26477353.12,26567380.65,27107696.87,25540000,25540000,25540000,25540000
1450,v.ang,Serious Magicians,15460000,16039497.31,16000525.07,16032517.3,16176715.37,16027403.26,16081899.17,16408966.08,15460000,15460000,15460000
1451,x.ayugi,Serious Magicians,9120000,9472349.18,9517943.88,9429200.15,9555255.85,9525445.09,9415527.34,9461850.93,9438860.85,9457733.36,9542797.16
1452,p.paterson,Serious Magicians,18050000,18718430.61,18886786.05,18712459.82,18776085.38,19157945.52,18050000,18050000,18050000,18050000,18050000
1453,f.nakalema,Serious Magicians,24110000,25041484.52,25162020.49,24927413.99,25260659.92,25181850.99,24891268.01,25013730.92,24952953.4,25002845.55,25227723.64
1454,h.mancini,Serious Magicians,26280000,27198822.7,27253205.35,27498323.4,27244512.14,27337148.14,27893119.56,26280000,26280000,26280000,26280000
1455,z.amito,Serious Magicians,24820000,25909486.38,25778915.21,25903000.77,25661485.49,26004544.97,25923415.24,25624275.07,25750344.32,25687776.99,25739138.38
1456,e.mudzingwa,Serious Magicians,16240000,17015060.85,16961976.78,16766246.06,16848734.56,16807796.07,16841402.39,16992875.65,16836030.33,16893275.71,17236844.05
1457,d.jena,Serious Magicians,13840000,14455280.7,14288475.71,14358773.79,14323885.32,14352525.19,14481613.24,14347947.03,14396732.5,14689527.2,13840000
1458,j.maneno,Serious Magicians,24060000,25129628.15,24839647.79,24961856.74,24901205.26,24950993.94,25175405.67,24943035.08,25027845.67,25536851.47,24060000
1459,w.ofori,Serious Magicians,16850000,17654173.36,17599095.36,17396012.69,17481599.59,17439123.38,17473992.01,17631154.85,17468418.17,17527813.78,17884287.09
1460,c.musana,Serious Magicians,14350000,14904409.08,14976150.73,14836515.58,15034859.81,14987953.62,14815001.91,14887890.45,14851716.35,14881411.6,15015256.5
1461,c.luka,Serious Magicians,33820000,35295708.54,34966617.22,35434073.77,35323525.53,34915913.9,35087697.21,35002442.3,35072427.89,35387872.81,35061240.5
1462,d.dejong,Serious Magicians,18260000,18778045.66,19112615.86,19061531.88,18965471.06,19056760.44,18879078.37,19131466.21,19071779.31,18851702.77,18944451.54
1463,f.sow,Serious Magicians,17950000,18747997.73,18531657.44,18622831.61,18577582.48,18614727.4,18782150.12,18608789.68,18672062.75,19051807.31,17950000
1464,r.chandia,Serious Magicians,13820000,14303186.06,14331784.55,14460686.05,14327213,14375927.98,14668299.56,13820000,13820000,13820000,13820000
1465,t.vidmar,Serious Magicians,20050000,20844231.41,20618828.89,20986196.49,20930104.84,20824627.32,20924865.65,20729765.68,21006894.71,20941356.79,20699706.5
1466,f.salifu,Serious Magicians,25230000,26244910.48,26778668.44,25230000,25230000,25230000,25230000,25230000,25230000,25230000,25230000
1467,d.horn,Swift Bison,9080000,9420351.59,9397462.33,9416252.08,9500942.79,9413248.48,9445255.14,9637348.77,9080000,9080000,9080000
1468,h.jovanovi,Swift Bison,12820000,13315297.87,13379390.41,13254643.19,13431839.91,13389934.87,13235423.31,13300540.46,13268223.25,13294752.38,13414326.71
1469,c.najafi,Swift Bison,23580000,24681023.11,24615055.96,24491008.09,24608894.37,24379445.12,24705365.45,24628288.94,24344093.72,24463864.58,24404423.11
1470,e.bukar,Swift Bison,16800000,17429725.4,17387375.24,17422140.41,17578836.88,17416583.1,17475802.46,17831217.99,16800000,16800000,16800000
1471,e.balog,Swift Bison,17940000,18448967.09,18777674.07,18727485.32,18633107.94,18722797.49,18548229.24,18796194.07,18737553.16,18521333.39,18612456.77
