,Player,Squad,Salary0,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,
1394,y.thungu,Running Bigfoots,11140000,11774155.6,12444411.13,13152821.64,13901559.11,14692919.21,15529328.27,16413350.76,17347697.1,18335232.04,19378983.39
1395,q.gunther,Running Bigfoots,26110000,26403257.16,26699808.08,26999689.73,27302939.54,27609595.33,27919695.35,28233278.3,28550383.28,28871049.87,29195318.05
1396,x.natamba,Running Bigfoots,17430000,18928654.21,20556164.66,22323610.59,24243023.84,26327470.75,28591141.13,31049444.86,33719116.75,36618330.53,39766822.5
1397,k.jakobsson,Running Bigfoots,11590000,11630138.53,11670416.06,11710833.09,11751390.09,11792087.54,11832925.94,11873905.77,11915027.52,11956291.69,11997698.76
1398,x.james,Running Bigfoots,18700000,19384146.34,20093322.43,20828443.98,21590460.22,22380355.11,23199148.59,24047897.93,24927699.07,25839688.06,26785042.5
1399,m.bonnet,Running Bigfoots,22830000,23372596.41,23928088.61,24496783.1,25078993.64,25675041.47,26285255.46,26909972.29,27549536.66,28204301.43,28874627.87
1400,z.mayr,Running Bigfoots,22460000,23150601.19,23862437.03,24596160.42,25352444.38,26131982.6,26935490.09,27763703.88,28617383.62,29497312.35,30404297.17
1401,e.tushemereirwe,Running Bigfoots,21900000,23556483.3,25338260.52,27254808.72,29316321.75,31533764.56,33918931.43,36484508.75,39244142.52,42212510.86,45405402.16
1402,a.bagonza,Running Bigfoots,21560000,23160617.84,24880065.8,26727165.85,28711394.9,30842933.44,33132717.74,35592495.98,38234888.56,41073452.78,44122752.47
1403,a.mucunguzi,Sassy Knights,10590000,10742155.17,10896496.48,11053055.34,11211863.61,11372953.6,11536358.11,11702110.38,11870244.15,12040793.63,12213793.54
1404,i.thungu,Sassy Knights,19340000,19460749.22,19582252.34,19704514.06,19827539.12,19951332.29,20075898.36,20201242.16,20327368.54,20454282.39,20581988.63
1405,r.zamani,Sassy Knights,17040000,17715777.91,18418356.05,19148797.26,19908206.55,20697732.74,21518570.22,22371960.74,23259195.3,24181616.1,25140618.57
1406,i.diallo,Sassy Knights,15140000,16610115.94,18222982.27,19992460.26,21933757.13,24063556.73,26400162.97,28963657.05,31776070.13,34861572.59,38246681.81
1407,c.fuentes,Sassy Knights,23340000,25290417.83,27403823.22,29693836.3,32175215.38,34863952.04,37777374.21,40934257.85,44354947.92,48061489.53,52077770
1408,w.zarei,Sassy Knights,17100000,17312611.01,17527865.5,17745796.33,17966436.78,18189820.55,18415981.73,18644954.85,18876774.9,19111477.25,19349097.75
1409,z.eshun,Sassy Knights,31430000,33350604.32,35388571.7,37551073.89,39845720.88,42280587.68,44864242.77,47605778.2,50514841.62,53601670.23,56877126.78
1410,w.isah,Sassy Knights,25060000,26188640.53,27368112.25,28600704.46,29888809.58,31234927.78,32641671.82,34111772.13,35648082.14,37253583.75,38931393.19
1411,j.pedro,Sassy Knights,22920000,22990214.44,23060643.98,23131289.28,23202151,23273229.8,23344526.35,23416041.31,23487775.35,23559729.15,23631903.37
1412,l.barman,Sassy Knights,32320000,34372569.92,36555493.91,38877050.45,41346043.78,43971837.28,46764388.98,49734289.3,52892801.25,56251903.14,59824333.98
1413,p.uddin,Sassy Knights,16080000,16899764.71,17761321.34,18666800.46,19618441.27,20618597.1,21669741.27,22774473.18,23935524.75,25155767.19,26438218.06
1414,x.tambala,Sassy Knights,22880000,24646629,26549664.39,28599638.47,30807896.81,33186660.97,35749096.19,38509384.22,41482801.83,44685805.36,48136121.78
1415,f.racz,Sassy Knights,11510000,12232696.21,13000769.48,13817068.94,14684622.67,15606648.84,16586567.7,17628014.24,18734851.7,19911185.88,21161380.37
1416,e.manhica,Sassy Knights,23300000,24323028.67,25390975.27,26505812,27669597.65,28884481.42,30152706.86,31476616.03,32858653.83,34301372.51,35807436.35
1417,i.janssens,Sassy Knights,32310000,33278167.04,34275345.14,35302403.62,36360237.83,37449769.98,38571949.89,39727755.85,40918195.46,42144306.51,43407157.9
1418,j.otoo,Sassy Knights,10690000,11416193.81,12191719.46,13019928.17,13904398.82,14848953.38,15857673.49,16934918.05,18085342.05,19313916.74,20625951.04
1419,m.angom,Sassy Knights,9790000,10520757.41,11306060.93,12149982.05,13056896.19,14031505.34,15078862.49,16204397.78,17413946.68,18713780.25,20110637.61
1420,w.ongom,Sassy Knights,14930000,15899065.62,16931030.65,18029977.72,19200254.45,20446490.65,21773616.65,23186882.78,24691880.16,26294562.82,28001271.25
1421,s.owor,Sassy Knights,25570000,27017557.85,28547064.23,30163158.36,31870742.12,33674994.87,35581389.21,37595707.52,39724059.56,41972900.95,44349052.78
1422,u.molla,Sassy Knights,24560000,25185536.53,25827005.31,26484812.13,27159373.11,27851114.97,28560475.31,29287902.86,30033857.8,30798812.01,31583249.39
1423,n.katusabe,Sassy Knights,29580000,32322733.65,35319780.62,38594721.49,42173323.3,46083742.27,50356745.34,55025952.24,60128100.01,65703332.04,71795513.92
1424,n.magombo,Screaming Ramblers,8910000,9439726.52,10000946.88,10595533.5,11225470.09,11892858.32,12599924.81,13349028.54,14142668.77,14983493.31,15874307.42
1425,n.twesigye,Screaming Ramblers,19710000,21090342.02,22567352.94,24147802.74,25838935.51,27648502.65,29584798.44,31656698,33873698.03,36245960.27,38784358.14
1426,g.lubis,Screaming Ramblers,21030000,23070469.48,25308918.79,27764557.23,30458457.94,33413738.68,36655760.27,40212344.21,44114011.41,48394244.13,53089773.29
1427,c.go,Screaming Ramblers,14330000,14420568.82,14511710.06,14603427.32,14695724.27,14788604.55,14882071.85,14976129.89,15070782.4,15166033.13,15261885.86
1428,p.rabiu,Screaming Ramblers,9970000,10474278.19,11004062.54,11560643.16,12145375.37,12759683.08,13405062.2,14083084.32,14795400.49,15543745.3,16329941.06
1429,u.taaka,Screaming Ramblers,17610000,17781657.11,17954987.48,18130007.43,18306733.42,18485182.08,18665370.21,18847314.76,19031032.85,19216541.77,19403858.98
1430,l.foo,Screaming Ramblers,19480000,20861484.33,22340940.89,23925317.68,25622055.43,27439122.59,29385052.67,31468984.38,33700704.55,36090694.04,38650177.02
1431,x.dahan,Screaming Ramblers,17930000,19436813.78,21070258.23,22840975.22,24760500.95,26841341.11,29097052.36,31542330.65,34193106.92,37066650.97,40181683.92
1432,y.apolot,Screaming Ramblers,30930000,32954354.12,35111201.27,37409213.06,39857628.66,42466291.92,45245690.98,48207000.41,51362126.17,54723753.45,58305397.66
1433,m.graham,Screaming Ramblers,26840000,27685841.66,28558339.36,29458333.15,30386689.53,31344302.35,32332093.58,33351014.28,34402045.48,35486199.1,36604518.98
1434,i.teoh,Screaming Ramblers,30040000,31486448.01,33002543.55,34591640.21,36257253.03,38003066.33,39832941.82,41750927.16,43761264.89,45868401.86,48076999.02
1435,k.binabubakar,Screaming Ramblers,8080000,8670172.64,9303452.19,9982987.21,10712156.26,11494584.67,12334162.57,13235064.22,14201768.77,15239082.56,16352162.96
1436,s.moradi,Screaming Ramblers,11710000,12488533.7,13318827.83,14204323.67,15148691.27,16155844.7,17229958.24,18375483.7,19597168.86,20900077.17,22289608.71
1437,b.namazzi,Screaming Ramblers,10560000,10600152.09,10640456.85,10680914.86,10721526.71,10762292.97,10803214.23,10844291.09,10885524.14,10926913.97,10968461.17
1438,z.buyinza,Screaming Ramblers,19190000,20959368.24,22891876.87,25002567.85,27307870.06,29825727.18,32575737.31,35579305.58,38859810.7,42442786.98,46356123.06
1439,f.masango,Screaming Ramblers,1920000,1971336.9,2024046.44,2078165.33,2133731.25,2190782.89,2249359.97,2309503.28,2371254.71,2434657.24,2499755.03
1440,g.ribeiro,Screaming Ramblers,18050000,19131092.19,20276935.64,21491408.6,22778621.56,24142931.25,25588955.32,27121587.99,28746016.63,30467739.29,32292583.34
1441,l.zuki,Screaming Ramblers,14950000,15224965.94,15504989.16,15790162.66,16080581.18,16376341.19,16677540.93,16984280.44,17296661.62,17614788.23,17938765.94
1442,a.mitrovi,Screaming Ramblers,28250000,29514145.71,30834860.07,32214674.45,33656233.47,35162300.13,36735761.05,38379632.01,40097063.77,41891348.06,43765923.91
1443,a.ninsiima,Screaming Ramblers,33270000,34906745.51,36624012.08,38425761.02,40316148.5,42299535.18,44380496.23,46563831.9,48854578.6,51258020.5,53779701.74
1444,e.nilsson,Screaming Ramblers,12320000,12852023.71,13407022.19,13985987.59,14589954.88,15220003.73,15877260.45,16562899.98,17278147.99,18024283.09,18802639.09
1445,e.ow,Serious Magicians,29270000,30817730.22,32447300.84,34163039.41,35969502.29,37871486.76,39874043.79,41982491.43,44202428.93,46539751.61,49000666.54
1446,f.rodrigues,Serious Magicians,10170000,11097521.46,12109634.47,13214053.92,14419198.32,15734253.96,17169244.94,18735109.55,20443783.7,22308291.88,24342846.39
1447,h.arab,Serious Magicians,11470000,11809775.58,12159616.33,12519820.41,12890694.8,13272555.6,13665728.25,14070547.85,14487359.41,14916518.17,15358389.89
1448,i.nuwamanya,Serious Magicians,25540000,26081231.51,26633932.53,27198346.14,27774720.53,28363309.17,28964370.9,29578170.04,30204976.52,30845065.99,31498719.93
1449,r.amule,Serious Magicians,15460000,15470006.47,15480019.42,15490038.85,15500064.77,15510097.17,15520136.07,15530181.46,15540233.36,15550291.77,15560356.68
1450,t.levy,Serious Magicians,9120000,9728000,10376533.33,11068302.22,11806189.04,12593268.31,13432819.53,14328340.83,15283563.55,16302467.79,17389298.97
1451,r.paris,Serious Magicians,18050000,18964057.04,19924402.19,20933379.48,21993451.67,23107206.21,24277361.59,25506773.96,26798444.12,28155524.82,29581328.46
1452,t.nasirumbi,Serious Magicians,24110000,26243435.67,28565653.9,31093359.62,33844735.91,36839574.84,40099419.84,43647720.65,47510002.02,51714047.35,56290098.49
1453,i.shoshan,Serious Magicians,26280000,27915860.95,29653549.95,31499405.53,33460160.76,35542967.86,37755424.23,40105600.19,42602068.43,45253935.26,48070873.84
1454,a.makore,Serious Magicians,24820000,26564570.94,28431765.87,30430203.92,32569110.02,34858357.51,37308513.73,39930888.78,42737587.74,45741566.52,48956691.72
1455,a.kyarikunda,Serious Magicians,16240000,16971531.53,17736014.93,18534934.53,19369841.49,20242356.87,21154174.75,22107065.5,23102879.26,24143549.5,25231096.77
1456,m.mangena,Serious Magicians,13840000,14063553.6,14290718.19,14521552.11,14756114.63,14994465.97,15236667.33,15482780.9,15732869.87,15986998.46,16245231.91
1457,j.ashknaziy,Serious Magicians,24060000,24591486.83,25134714.24,25689941.57,26257433.91,26837462.18,27430303.32,28036240.35,28655562.57,29288565.65,29935551.81
1458,g.nakandi,Serious Magicians,16850000,17613058.31,18410672,19244405.9,20115895.75,21026851.32,21979059.85,22974389.48,24014792.98,25102311.52,26239078.73
1459,u.nambuya,Serious Magicians,14350000,15779501.92,17351406.32,19079898.9,20980578.49,23070597.8,25368818.27,27895980.25,30674890.16,33730626.34,37090765.36
1460,l.morin,Serious Magicians,33820000,36472971.94,39334053.28,42419568.94,45747124.41,49335706.24,53205790.34,57379458.84,61880526.09,66734674.5,71969601.13
1461,l.nakuya,Serious Magicians,18260000,18401081.68,18543253.39,18686523.56,18830900.67,18976393.28,19123010.01,19270759.53,19419650.61,19569692.06,19720892.77
1462,o.fekete,Serious Magicians,17950000,17960005.57,17970016.73,17980033.46,17990055.77,18000083.67,18010117.17,18020156.25,18030200.93,18040251.21,18050307.09
1463,h.kisembo,Serious Magicians,13820000,14805612.4,15861516.54,16992725.48,18204609.77,19502923.03,20893829.17,22383931.71,23980305.14,25690528.45,27522721.17
1464,h.valentini,Serious Magicians,20050000,20292907.62,20538758.09,20787587.07,21039430.62,21294325.29,21552308.03,21813416.26,22077687.83,22345161.08,22615874.79
1465,r.kwakye,Serious Magicians,25230000,25992360.15,26777756.08,27586883.87,28420460.6,29279225.03,30163938.24,31075384.31,32014371.01,32981730.53,33978320.18
1466,t.nasution,Swift Bison,9080000,9620350.06,10192856.3,10799432.35,11442105.69,12123024.46,12844464.66,13608837.7,14418698.52,15276754.09,16185872.48
1467,b.nakandi,Swift Bison,12820000,13707456.21,14656346.01,15670922.09,16755731.54,17915636.23,19155834.56,20481884.83,21899730.07,23415724.73,25036663.14
1468,k.driciru,Swift Bison,23580000,24461786.19,25376547.22,26325516.21,27309972.38,28331242.79,29390704.14,30489784.58,31629965.71,32812784.48,34039835.38
1469,e.potonik,Swift Bison,16800000,17022919.18,17248796.27,17477670.53,17709581.72,17944570.14,18182676.62,18423942.53,18668409.8,18916120.91,19167118.9
1470,x.boyko,Swift Bison,17940000,19672591.69,21572511.91,23655920.76,25940539.03,28445798.91,31193009.32,34205537.11,37509005.86,41131513.76,45103872.66
1471,z.chavula,Swift Bison,18620000,18680193.97,18740582.52,18801166.3,18861945.94,18922922.05,18984095.29,19045466.29,19107035.69,19168804.12,19230772.24
1472,x.williams,Swift Bison,23640000,25049287.32,26542588.62,28124912.37,29801565.6,31578171.7,33460689.33,35455432.36,37569091.03,39808754.46,42181934.35
1473,l.schubert,Swift Bison,16550000,17390634.92,18273968.76,19202170.35,20177518.68,21202408.52,22279356.25,23411006.09,24600136.56,25849667.31,27162666.28
1474,h.zare,Swift Bison,23090000,23200526.54,23311582.15,23423169.36,23535290.71,23647948.76,23761146.08,23874885.25,23989168.86,24103999.52,24219379.85
1475,i.gashi,Swift Bison,22170000,22629323.2,23098162.77,23576715.87,24065183.74,24563771.8,25072689.72,25592151.53,26122375.66,26663585.1,27216007.45
1476,m.ayebazibwe,Swift Bison,26880000,27173162.84,27469523.02,27769115.42,28071975.27,28378138.22,28687640.29,29000517.9,29316807.87,29636547.4,29959774.13
1477,s.ningsih,Swift Bison,14670000,15372064.29,16107727.36,16878597.17,17686358.61,18532777.2,19419702.96,20349074.46,21322923.03,22343377.2,23412667.39
1478,j.saidu,Swift Bison,18270000,19497248.83,20806935.52,22204597.66,23696144.82,25287883.52,26986543.92,28799308.26,30733841.23,32798322.39,35001480.73
1479,f.nyakaisiki,Swift Bison,13650000,13852973.98,14058966.16,14268021.41,14480185.3,14695504.04,14914024.55,15135794.43,15360862.01,15589276.31,15821087.11
1480,f.akwero,Swift Bison,16190000,16845507.71,17527555.9,18237219.16,18975615.56,19743908.48,20543308.37,21375074.72,22240517.97,23141001.67,24077944.54
1481,k.clark,Swift Bison,34660000,37505950.67,40585583.84,43918087.29,47524224.33,51426463.17,55649116.87,60218494.87,65163066.89,70513640.28,76303552.05
1482,c.mugabirwe,Swift Bison,19350000,20471432.48,21657857.76,22913042.52,24240971.72,25645861.28,27132171.44,28704620.96,30368202.06,32128196.27,33990191.25
1483,h.kirabira,Swift Bison,21230000,23019044.94,24958852.1,27062126.16,29342642.4,31815336.99,34496404.71,37403405.11,40555377.45,43972965.44,47678552.41
1484,r.namande,Swift Bison,3530000,3686656.8,3850265.83,4021135.62,4199588.38,4385960.65,4580603.87,4783885.11,4996187.7,5217912.01,5449476.15
1485,r.nkosi,Swift Bison,35720000,38864404.51,42285608.56,46007978.61,50058026.07,54464596.14,59259073.23,64475604.5,70151343.06,76326712.59,83045695.21
1486,n.busingye,Ultimate Penguins,15230000,15391698.74,15555114.25,15720264.77,15887168.71,16055844.69,16226311.52,16398588.22,16572694,16748648.28,16926470.69
1487,r.owere,Ultimate Penguins,29020000,31041666.05,33204170.62,35517325.15,37991624.62,40638295.11,43469344.79,46497618.35,49736855.31,53201752.34,56908029.96
1488,z.banda,Ultimate Penguins,17770000,19103018.75,20536034.07,22076547.22,23732622.15,25512927.74,27426783.18,29484206.72,31695968.14,34073645.12,36629683.84
1489,a.mucunguzi,Ultimate Penguins,23940000,26074777.07,28399916.43,30932393.05,33690695.62,36694961.47,39967123.64,43531070.97,47412822.52,51640717.52,56245622.27
1490,m.delgado,Ultimate Penguins,17920000,18204444.44,18493403.88,18786949.97,19085155.53,19388094.51,19695842.04,20008474.45,20326069.28,20648705.3,20976462.53
1491,r.gentile,Ultimate Penguins,13510000,14743142.16,16088840.92,17557370.02,19159940.95,20908788.55,22817264.41,24899938.78,27172711.87,29652935.17,32359543.95
1492,c.muhammadu,Ultimate Penguins,24900000,25941841,27027273.68,28158121.95,29336286.05,30563745.72,31842563.53,33174888.37,34562959.01,36009107.92,37515765.16
1493,q.liang,Ultimate Penguins,27350000,28269935.75,29220814.17,30203676.02,31219597.09,32269689.36,33355102.19,34477023.62,35636681.63,36835345.53,38074327.29
1494,w.joao,Ultimate Penguins,8500000,8854166.67,9223090.28,9607385.71,10007693.44,10424680.67,10859042.37,11311502.46,11782815.07,12273765.69,12785172.6
1495,l.achen,Ultimate Penguins,21080000,22465439.84,23941934.87,25515469.52,27192421.51,28979587.74,30884211.81,32914013.39,35077219.53,37382597.96,39839492.67
1496,z.krajnc,Ultimate Penguins,23850000,25715302.89,27726490.69,29894973.01,32233051.82,34753991.22,37472092.71,40402776.27,43562667.9,46969693.92,50643182.64
1497,h.kabugho,Ultimate Penguins,11640000,11990230.09,12350998.07,12722621.02,13105425.55,13499748.09,13905935.2,14324343.87,14755341.83,15199307.86,15656632.17
1498,l.yulianti,Ultimate Penguins,24600000,24600000,24600000,24600000,24600000,24600000,24600000,24600000,24600000,24600000,24600000
1499,o.gamal,Ultimate Penguins,14190000,15015369.13,15888746.3,16812923.94,17790856.88,18825671.82,19920677.34,21079374.45,22305467.82,23602877.58,24975751.89
1500,r.bogere,Ultimate Penguins,16880000,17664872.91,18486240.22,19345798.81,20245324.49,21186675.59,22171796.9,23202723.6,24281585.52,25410611.5,26592134.05
1501,s.nayiga,Ultimate Penguins,23460000,24075748.03,24707657.43,25356152.37,26021668.18,26704651.6,27405561.09,28124867.16,28863052.65,29620613.08,30398057
1502,a.ansah,Ultimate Penguins,27530000,29838618.11,32340832.94,35052879.16,37992352.89,41178325.79,44631468.86,48374186.52,52430762,56827514.88,61592971.84
1503,v.rocha,Black Coyotes,1510000,377500,94375,23593.75,5898.44,1474.61,368.65,92.16,23.04,5.76,1.44
1504,l.dewit,Black Coyotes,1310000,343220,89923.64,23559.99,6172.72,1617.25,423.72,111.01,29.09,7.62,2
1505,b.esposito,Black Coyotes,970000,248915.34,63875.1,16391.23,4206.22,1079.37,276.98,71.08,18.24,4.68,1.2
1506,f.oreilly,Black Coyotes,1060000,288102.56,78304.8,21282.84,5784.57,1572.22,427.32,116.14,31.57,8.58,2.33
1507,i.kafeero,Black Coyotes,920000,230626.7,57813.78,14492.83,3633.08,910.74,228.31,57.23,14.35,3.6,0.9
1508,v.ngwira,Black Coyotes,1140000,312403.85,85610.67,23460.62,6429.11,1761.82,482.81,132.31,36.26,9.94,2.72
1509,g.gonzalez,Black Coyotes,730000,198104.09,53760.59,14589.3,3959.18,1074.42,291.57,79.13,21.47,5.83,1.58
1510,h.kelmendi,Black Coyotes,1340000,336254.68,84378.52,21173.64,5313.23,1333.28,334.57,83.96,21.07,5.29,1.33
1511,j.vasquez,Black Coyotes,2400000,650847.46,176501.01,47864.68,12980.25,3520.07,954.59,258.87,70.2,19.04,5.16
1512,a.amongin,Black Coyotes,1170000,314689.66,84640.67,22765.42,6123.11,1646.91,442.96,119.14,32.04,8.62,2.32
1513,n.tkachuk,Black Coyotes,2370000,593125.66,148438,37148.69,9296.98,2326.7,582.29,145.73,36.47,9.13,2.28
