,Player,Nation,Age,sal0,sal1,sal2,sal3,sal4,sal5,sal6,sal7,sal8,sal9
2058,u.sun,Reugha,24,3780000,3940000,3910000,3960000,3950000,3900000,3920000,3910000,3920000,3960000
2059,u.tan,Varijitri Isles,23,11110000,11540000,11590000,11490000,11640000,11600000,11470000,11530000,11500000,11520000
2060,u.tkachenko,Byasier Pujan,22,23050000,24060000,23940000,24060000,23830000,24150000,24070000,23800000,23910000,23860000
2061,u.tuhaise,Esia,27,24240000,25320000,25030000,25150000,25090000,25140000,25360000,25130000,25220000,25730000
2062,u.tweheyo,Esia,30,4770000,4940000,4950000,4990000,4950000,4960000,5060000,4770000,4770000,4770000
2063,u.utomo,Dosqaly,19,15800000,16430000,16250000,16540000,16490000,16410000,16490000,16340000,16550000,16500000
2064,u.wahyudi,Tiagascar Westlands,21,15740000,16490000,16430000,16350000,16430000,16270000,16490000,16440000,16250000,16330000
2065,u.woo,Nganion,33,27840000,28780000,28960000,29550000,27840000,27840000,27840000,27840000,27840000,27840000
2066,u.yamasaki,Coastpa Barleslands,23,19570000,20330000,20420000,20230000,20500000,20440000,20200000,20300000,20250000,20290000
2067,v.abiria,Nganion,26,22160000,23220000,23150000,22880000,22990000,22930000,22980000,23190000,22970000,23050000
2068,v.abu,Nganion,27,17960000,18740000,18540000,18630000,18590000,18630000,18790000,18620000,18680000,19060000
2069,v.akoli,Lefghau,22,17130000,17760000,17790000,17880000,17710000,17950000,17890000,17690000,17770000,17730000
2070,v.alharbi,People's Land of Maneau,25,15420000,15940000,16160000,16110000,15920000,16000000,15960000,15990000,16130000,15990000
2071,v.alvarez,Rarita,24,27580000,28780000,28520000,28900000,28810000,28470000,28610000,28540000,28600000,28860000
2072,v.amini,Reugha,18,21170000,22150000,22010000,21770000,22160000,22100000,21990000,22090000,21890000,22180000
2073,v.ang,Nganion,29,15460000,16060000,16000000,16030000,16180000,16030000,16080000,16410000,15460000,15460000
2074,v.apio,Greri Landmoslands,19,31290000,32530000,32180000,32750000,32660000,32500000,32660000,32350000,32780000,32680000
2075,v.arnold,Coastpa Barleslands,26,15590000,16330000,16280000,16100000,16170000,16140000,16170000,16310000,16160000,16220000
2076,v.athieno,Quewenia,24,17260000,18010000,17850000,18080000,18030000,17820000,17910000,17860000,17900000,18060000
2077,v.awio,Nganion,26,17960000,18740000,18760000,18540000,18630000,18590000,18630000,18790000,18620000,18680000
2078,v.bellini,Nganion,31,9910000,10370000,10370000,10270000,10310000,10520000,9910000,9910000,9910000,9910000
2079,v.bwambale,Dosqaly,33,18830000,19520000,19590000,19990000,18830000,18830000,18830000,18830000,18830000,18830000
2080,v.caputo,Nganion,32,14800000,15280000,15340000,15400000,15710000,14800000,14800000,14800000,14800000,14800000
2081,v.chauke,Dosqaly,27,23920000,24980000,24700000,24820000,24760000,24810000,25030000,24800000,24880000,25390000
2082,v.cherop,Esia,34,22060000,22950000,23410000,22060000,22060000,22060000,22060000,22060000,22060000,22060000
2083,v.chimwaza,Nganion,33,8940000,9270000,9300000,9490000,8940000,8940000,8940000,8940000,8940000,8940000
2084,v.dasilva,Nganion,29,23210000,24240000,24020000,24070000,24290000,24060000,24140000,24630000,23210000,23210000
2085,v.ezra,Coastpa Barleslands,22,15160000,15830000,15750000,15820000,15670000,15880000,15830000,15650000,15730000,15690000
2086,v.fernandez,Pahon,28,16100000,16820000,16700000,16660000,16700000,16850000,16690000,16750000,17090000,16100000
2087,v.foong,Dosqaly,20,4050000,4160000,4240000,4230000,4210000,4230000,4190000,4240000,4230000,4180000
2088,v.gallo,Tabhu Striary,29,28500000,29570000,29500000,29560000,29820000,29550000,29650000,30250000,28500000,28500000
2089,v.garcia,Byasier Pujan,29,16030000,16630000,16590000,16620000,16770000,16620000,16670000,17010000,16030000,16030000
2090,v.handayani,Nganion,26,22830000,23570000,23840000,23570000,23690000,23630000,23680000,23890000,23670000,23750000
2091,v.heikkinen,Sobianitedrucy,37,29520000,30480000,29520000,29520000,29520000,29520000,29520000,29520000,29520000,29520000
2092,v.ikeda,Southern Viout Aman,26,20710000,21700000,21630000,21380000,21490000,21430000,21480000,21670000,21470000,21540000
2093,v.kaneko,Central Namemo Laand,30,16170000,16760000,16770000,16920000,16760000,16820000,17160000,16170000,16170000,16170000
2094,v.koller,Coastpa Barleslands,24,29470000,30760000,30470000,30880000,30780000,30420000,30570000,30500000,30560000,30840000
2095,v.krisensen,Dosqaly,31,20390000,21150000,21340000,21140000,21210000,21640000,20390000,20390000,20390000,20390000
2096,v.kumwenda,Esia,28,36670000,37860000,38040000,37950000,38030000,38370000,38020000,38150000,38920000,36670000
2097,v.lahtinen,Sobianitedrucy,23,20140000,20920000,21020000,20820000,21100000,21040000,20790000,20890000,20840000,20890000
2098,v.macuacua,Western Niasland,33,19990000,20730000,20790000,21220000,19990000,19990000,19990000,19990000,19990000,19990000
2099,v.mahagna,Ngoque Blicri,32,21360000,22350000,22140000,22220000,22670000,21360000,21360000,21360000,21360000,21360000
2100,v.mansoor,Rarita,31,730000,760000,760000,760000,760000,770000,730000,730000,730000,730000
2101,v.marino,Badad,24,32830000,34290000,33940000,34400000,34290000,33890000,34060000,33980000,34050000,34350000
2102,v.mattila,Iverde,25,27620000,28560000,28940000,28850000,28520000,28660000,28590000,28640000,28900000,28630000
2103,v.meijermeyer,Southern Ristan,21,1680000,1760000,1750000,1740000,1750000,1740000,1760000,1750000,1730000,1740000
2104,v.mhlanga,Dosqaly,27,21630000,22590000,22330000,22440000,22390000,22430000,22630000,22420000,22500000,22960000
2105,v.morel,Imaar Vircoand,24,27530000,29220000,28460000,28840000,28750000,28420000,28560000,28490000,28550000,28810000
2106,v.mudondo,People's Land of Maneau,24,32680000,34110000,33790000,34240000,34130000,33740000,33900000,33820000,33890000,34200000
2107,v.mugala,Nganion,30,23770000,24690000,24650000,24870000,24640000,24730000,25230000,23770000,23770000,23770000
2108,v.nabbosa,Quewenia,22,10700000,11170000,11110000,11170000,11060000,11210000,11180000,11050000,11100000,11070000
2109,v.nabukeera,Esia,26,31260000,32750000,32650000,32270000,32430000,32350000,32420000,32710000,32410000,32520000
2110,v.nagawa,Dosqaly,21,33720000,35290000,35200000,35020000,35190000,34860000,35330000,35220000,34810000,34980000
2111,v.nakayima,Nganion,28,17210000,17770000,17860000,17810000,17850000,18010000,17840000,17900000,18270000,17210000
2112,v.nakiyemba,Northern Namemo Laand,34,35910000,37620000,38110000,35910000,35910000,35910000,35910000,35910000,35910000,35910000
2113,v.ojara,Nganion,21,15390000,16100000,16070000,15980000,16060000,15910000,16120000,16070000,15890000,15970000
2114,v.okongo,Esia,30,30990000,32070000,32140000,32430000,32130000,32240000,32890000,30990000,30990000,30990000
2115,v.owusu,Esia,33,19700000,20420000,20490000,20910000,19700000,19700000,19700000,19700000,19700000,19700000
2116,v.pathan,Coastpa Barleslands,18,40090000,41560000,41680000,41230000,41960000,41850000,41640000,41840000,41450000,42000000
2117,v.persson,Kani,29,8660000,8960000,8960000,8980000,9060000,8980000,9010000,9190000,8660000,8660000
2118,v.phung,Nganion,27,29580000,30420000,30540000,30690000,30610000,30680000,30950000,30670000,30770000,31400000
2119,v.quay,Lefghau,31,17050000,17730000,17840000,17680000,17740000,18100000,17050000,17050000,17050000,17050000
2120,v.ram,People's Land of Maneau,25,14380000,14870000,15070000,15020000,14850000,14920000,14880000,14910000,15050000,14910000
2121,v.razak,Lefghau,36,9030000,9370000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000
2122,v.rocha,Western Niasland,32,16460000,17220000,17060000,17120000,17470000,16460000,16460000,16460000,16460000,16460000
2123,v.roger,Esia,19,28990000,30140000,29810000,30340000,30260000,30110000,30250000,29970000,30370000,30280000
2124,v.salim,Janmico,25,11040000,11520000,11570000,11530000,11400000,11450000,11430000,11450000,11550000,11450000
2125,v.shinde,Nganion,22,17140000,17960000,17800000,17890000,17720000,17960000,17900000,17700000,17780000,17740000
2126,v.siregar,Nganion,17,12690000,13120000,13280000,13190000,13050000,13280000,13250000,13180000,13240000,13120000
2127,v.smits,Coastpa Barleslands,25,32270000,33680000,33810000,33700000,33320000,33480000,33400000,33470000,33770000,33450000
2128,v.ssali,Sobianitedrucy,29,21210000,22220000,21950000,22000000,22190000,21990000,22060000,22510000,21210000,21210000
2129,v.sserugo,Nganion,25,24350000,25420000,25510000,25430000,25140000,25260000,25200000,25250000,25480000,25240000
2130,v.sultan,Rarita,20,5080000,5320000,5320000,5300000,5280000,5300000,5250000,5320000,5310000,5240000
2131,v.supriadi,Esia,22,28980000,30250000,30100000,30240000,29960000,30360000,30270000,29920000,30070000,29990000
2132,v.taheri,People's Land of Maneau,29,28630000,29700000,29630000,29690000,29960000,29680000,29780000,30390000,28630000,28630000
2133,v.thakor,Dosqaly,18,27750000,29030000,28850000,28540000,29050000,28970000,28820000,28960000,28690000,29070000
2134,v.tugume,Sobianitedrucy,32,36970000,38730000,38330000,38460000,39240000,36970000,36970000,36970000,36970000,36970000
2135,v.wolf,Esia,18,24970000,26120000,25960000,25680000,26140000,26070000,25930000,26060000,25820000,26160000
2136,w.abeja,Esia,28,10460000,10850000,10850000,10830000,10850000,10940000,10840000,10880000,11100000,10460000
2137,w.aciro,Dosqaly,28,20240000,20900000,21000000,20950000,20990000,21180000,20980000,21050000,21480000,20240000
2138,w.ainomugisha,Thaijagypt,22,31670000,33060000,32890000,33050000,32740000,33180000,33080000,32700000,32860000,32780000
2139,w.alghamdi,Quewenia,21,11410000,11830000,11910000,11850000,11910000,11800000,11950000,11920000,11780000,11840000
2140,w.alves,People's Land of Maneau,19,12900000,13410000,13270000,13500000,13470000,13400000,13460000,13340000,13520000,13470000
2141,w.amankwah,Imaar Vircoand,28,37140000,38870000,38530000,38440000,38520000,38860000,38500000,38630000,39420000,37140000
2142,w.arifin,Esia,20,7070000,7270000,7400000,7380000,7340000,7380000,7310000,7410000,7380000,7300000
2143,w.aubert,Dosqaly,21,23320000,24410000,24340000,24220000,24340000,24110000,24430000,24360000,24080000,24190000
2144,w.barbieri,Rarita,30,1620000,1670000,1680000,1700000,1680000,1690000,1720000,1620000,1620000,1620000
2145,w.binmohamad,Biarizea,23,12830000,13400000,13390000,13260000,13440000,13400000,13250000,13310000,13280000,13310000
2146,w.cheang,Nganion,35,23230000,24310000,23230000,23230000,23230000,23230000,23230000,23230000,23230000,23230000
2147,w.chue,Nkasland Cronestan,28,4950000,5110000,5140000,5120000,5130000,5180000,5130000,5150000,5250000,4950000
2148,w.damico,Dosqaly,20,24330000,25020000,25470000,25400000,25270000,25390000,25150000,25490000,25410000,25120000
2149,w.dehghani,Rarita,18,360000,370000,370000,370000,380000,380000,370000,380000,370000,380000
2150,w.doyle,Northern Namemo Laand,33,39760000,41660000,41360000,42200000,39760000,39760000,39760000,39760000,39760000,39760000
2151,w.dufour,Nganion,21,7450000,7750000,7780000,7740000,7780000,7700000,7810000,7780000,7690000,7730000
2152,w.fernando,Nganion,27,14650000,15300000,15120000,15200000,15160000,15190000,15330000,15190000,15240000,15550000
2153,w.guo,Rarita,30,1040000,1080000,1080000,1090000,1080000,1080000,1100000,1040000,1040000,1040000
2154,w.hamad,Kesternsri,34,6840000,7030000,7260000,6840000,6840000,6840000,6840000,6840000,6840000,6840000
2155,w.iddrisu,Nganion,22,22430000,23160000,23300000,23410000,23190000,23500000,23430000,23160000,23270000,23210000
2156,w.katamba,Sobianitedrucy,21,9920000,10380000,10360000,10300000,10350000,10260000,10390000,10360000,10240000,10290000
2157,w.kayange,Southern Ristan,25,23150000,23930000,24250000,24180000,23900000,24020000,23960000,24010000,24220000,24000000
2158,w.kisitu,Sobianitedrucy,24,20960000,21770000,21670000,21960000,21890000,21640000,21750000,21690000,21740000,21930000
2159,w.kobusingye,Dosqaly,21,12470000,12870000,13020000,12950000,13010000,12890000,13070000,13020000,12870000,12940000
2160,w.kong,Imaar Vircoand,28,17270000,17830000,17920000,17870000,17910000,18070000,17900000,17960000,18330000,17270000
2161,w.kuhn,Dosqaly,22,30150000,31470000,31310000,31470000,31170000,31590000,31490000,31130000,31280000,31200000
2162,w.lew,Nganion,24,23090000,24100000,23870000,24190000,24120000,23840000,23960000,23900000,23950000,24160000
2163,w.lotfi,Moaithe,25,21450000,21450000,22470000,22400000,22150000,22250000,22200000,22240000,22440000,22240000
2164,w.ly,Northslands,27,24230000,25390000,25020000,25140000,25080000,25130000,25350000,25120000,25200000,25720000
2165,w.mahato,Nganion,32,31040000,32270000,32180000,32290000,32950000,31040000,31040000,31040000,31040000,31040000
2166,w.mandizvidza,Esia,27,13960000,14580000,14410000,14480000,14450000,14480000,14610000,14470000,14520000,14820000
2167,w.markovi,Nancipenuaroe,28,26070000,26910000,27050000,26980000,27040000,27280000,27030000,27120000,27670000,26070000
2168,w.martinez,Rarita,21,2060000,2160000,2150000,2140000,2150000,2130000,2160000,2150000,2130000,2140000
2169,w.mbaziira,Rarita,36,4000000,4150000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000
2170,w.mertens,Manlisgamncent,32,32140000,33330000,33320000,33430000,34110000,32140000,32140000,32140000,32140000,32140000
2171,w.montanari,Esia,24,12230000,12760000,12640000,12810000,12770000,12630000,12690000,12660000,12680000,12800000
2172,w.muchenje,Biarizea,24,10490000,10950000,10850000,10990000,10960000,10830000,10880000,10860000,10880000,10980000
2173,w.mugisha,Dosqaly,28,20160000,20810000,20920000,20860000,20910000,21090000,20900000,20970000,21400000,20160000
2174,w.muwanga,Dosqaly,33,21640000,22430000,22510000,22970000,21640000,21640000,21640000,21640000,21640000,21640000
2175,w.nabatanzi,Esia,19,10230000,10640000,10520000,10710000,10680000,10630000,10680000,10580000,10720000,10680000
2176,w.nakato,Sobianitedrucy,23,13170000,13620000,13740000,13620000,13800000,13760000,13600000,13660000,13630000,13660000
2177,w.namukose,Coastpa Barleslands,25,9250000,9560000,9690000,9660000,9550000,9600000,9570000,9590000,9680000,9590000
2178,w.nantale,Central Namemo Laand,19,8410000,8740000,8650000,8800000,8780000,8730000,8780000,8700000,8810000,8780000
2179,w.nasiru,Rarita,33,22410000,23230000,23310000,23790000,22410000,22410000,22410000,22410000,22410000,22410000
2180,w.noguchi,Lefghau,26,27110000,28400000,28320000,27990000,28130000,28060000,28110000,28370000,28100000,28200000
2181,w.ofori,Unicorporated Tiagascar,26,26690000,27680000,27880000,27550000,27690000,27620000,27680000,27930000,27670000,27760000
2182,w.okumu,Unicorporated Tiagascar,26,23720000,24850000,24770000,24490000,24610000,24550000,24600000,24820000,24590000,24670000
2183,w.ongom,Sobianitedrucy,30,10320000,10680000,10700000,10800000,10700000,10740000,10950000,10320000,10320000,10320000
2184,w.ross,Nganion,18,6490000,6730000,6750000,6670000,6790000,6770000,6740000,6770000,6710000,6800000
2185,w.rusu,Byasier Pujan,25,24070000,24950000,25220000,25140000,24850000,24970000,24910000,24960000,25190000,24950000
2186,w.salamah,Lefghau,18,16480000,17240000,17130000,16950000,17250000,17200000,17120000,17200000,17040000,17270000
2187,w.santoro,Coastpa Barleslands,27,13020000,13600000,13440000,13510000,13480000,13500000,13620000,13500000,13540000,13820000
2188,w.soltani,Northern Namemo Laand,26,43540000,45060000,45480000,44950000,45170000,45060000,45150000,45560000,45140000,45290000
2189,w.swee,People's Land of Maneau,20,19550000,20100000,20460000,20410000,20310000,20400000,20210000,20480000,20420000,20180000
2190,w.torok,People's Land of Maneau,23,31290000,32500000,32660000,32350000,32780000,32680000,32300000,32460000,32380000,32450000
2191,w.tushabomwe,Zacia Lygia,28,22800000,23540000,23650000,23600000,23640000,23860000,23640000,23720000,24200000,22800000
2192,w.wandera,Nkasland Cronestan,28,14930000,15480000,15490000,15450000,15480000,15620000,15480000,15530000,15850000,14930000
2193,w.yeoh,Rarita,29,560000,590000,580000,580000,590000,580000,580000,590000,560000,560000
2194,w.zarei,Slandsganiamayotteque,21,15320000,16040000,15990000,15910000,15990000,15840000,16050000,16000000,15820000,15890000
2195,x.adikini,Cuandbo,25,18110000,18720000,18970000,18920000,18700000,18790000,18740000,18780000,18950000,18770000
2196,x.akol,Dosqaly,19,35150000,36540000,36150000,36790000,36690000,36510000,36680000,36340000,36830000,36710000
2197,x.alanazi,Dosqaly,18,8940000,9350000,9290000,9190000,9360000,9330000,9290000,9330000,9240000,9370000
2198,x.aliru,Xikong,21,15660000,16410000,16350000,16270000,16340000,16190000,16410000,16360000,16170000,16250000
2199,x.aminah,Reugha,24,14620000,15260000,15120000,15320000,15270000,15090000,15170000,15130000,15160000,15300000
2200,x.arnaud,Imaar Vircoand,27,13150000,13150000,13580000,13640000,13610000,13640000,13760000,13630000,13680000,13960000
2201,x.ayugi,Nganion,23,9120000,9460000,9520000,9430000,9560000,9530000,9420000,9460000,9440000,9460000
2202,x.bekher,Lylimi,28,26960000,27900000,27970000,27900000,27960000,28210000,27950000,28040000,28610000,26960000
2203,x.bintiawang,Rosvi,30,16170000,16740000,16770000,16920000,16760000,16820000,17160000,16170000,16170000,16170000
2204,x.bintiramli,Slandsganiamayotteque,17,20200000,21160000,21130000,21000000,20770000,21140000,21090000,20980000,21080000,20880000
